lakeID,Date,Time,Depth_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,turbidity_Fnu,pH,orp_MV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
MHK,10/9/2024,11:14:40,9.25,8.248,3.69,31.4,0.32,-0.01,NA,NA,NA,93.5,0.04,61,NA,41.76785,-74.15557,377.3,726.2
MHK,10/9/2024,11:15:04,9.5,7.963,2.91,24.6,0.36,0.04,NA,NA,NA,93.5,0.04,61,NA,41.76782,-74.15559,376.8,726.3
MHK,10/9/2024,11:15:28,9.75,7.811,2.22,18.7,0.19,-0.08,NA,NA,NA,93.7,0.04,61,NA,41.76785,-74.15555,370.8,726.2
MHK,10/9/2024,11:15:54,10,7.618,1.69,14.2,0.47,0.01,NA,NA,NA,94,0.04,61,NA,41.76784,-74.15558,373.6,726.3
MHK,10/9/2024,11:16:22,10.25,7.334,1.08,9,0.18,-0.03,NA,NA,NA,94.4,0.04,61,NA,41.76784,-74.15559,377,726.3
MHK,10/9/2024,11:16:57,10.5,7.18,0.7,5.8,0.11,-0.08,NA,NA,NA,94.6,0.04,62,NA,41.76783,-74.15559,376.9,726.1
MHK,10/9/2024,11:17:35,10.75,6.838,0.52,4.3,0.09,-0.03,NA,NA,NA,97.5,0.05,63,NA,41.76785,-74.15559,381.7,726.2
MHK,10/9/2024,11:18:02,11,6.71,0.45,3.6,0.08,-0.04,NA,NA,NA,99.8,0.05,65,NA,41.76786,-74.15556,378.9,726.3
MHK,10/9/2024,11:18:38,11.25,6.527,0.4,3.2,0.15,0.02,NA,NA,NA,100.9,0.05,66,NA,41.76788,-74.15559,376.9,726.2
MHK,10/9/2024,11:19:03,11.5,6.462,0.37,3,0.12,-0.02,NA,NA,NA,101.4,0.05,66,NA,41.76788,-74.15559,377.1,726.1
MHK,10/9/2024,11:19:28,11.75,6.335,0.35,2.8,0.13,0.05,NA,NA,NA,103.1,0.05,67,NA,41.76788,-74.15558,377.9,726.2
MHK,10/9/2024,11:19:56,12,6.271,0.34,2.7,0.36,0.4,NA,NA,NA,105.7,0.05,69,NA,41.76786,-74.15555,378.8,726.2
