lakeID,Date,Time,Depth_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,turbidity_Fnu,pH,orp_MV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
MHK,7/9/2024,10:21:11,4.5,19.31,11.9,129.1,0.69,-0.17,NA,7.94,NA,91.2,0.04,59,NA,41.76791,-74.15555,380.9,728.9
MHK,7/9/2024,10:21:34,4.75,18.057,12.54,132.8,1.01,-0.04,NA,7.96,NA,91.3,0.04,59,NA,41.76792,-74.15554,380.1,728.9
MHK,7/9/2024,10:22:00,5,16.579,12.49,128.2,0.65,-0.1,NA,7.78,NA,91.9,0.04,60,NA,41.76786,-74.1556,375.4,729
MHK,7/9/2024,10:22:28,5.25,15.229,12.6,125.7,0.86,-0.01,NA,7.7,NA,91.9,0.04,60,NA,41.76792,-74.15557,374.8,728.9
MHK,7/9/2024,10:22:53,5.5,14.525,12.96,127.3,0.64,-0.04,NA,7.71,NA,91.3,0.04,59,NA,41.76788,-74.15559,373,728.8
MHK,7/9/2024,10:23:17,5.75,13.578,13.29,127.8,0.6,-0.05,NA,7.74,NA,90.5,0.04,59,NA,41.7679,-74.15558,373.2,728.9
MHK,7/9/2024,10:23:43,6,12.649,13.45,126.7,0.54,0.01,NA,7.75,NA,90.6,0.04,59,NA,41.76807,-74.15537,372.8,728.9
MHK,7/9/2024,10:24:08,6.25,11.973,13.49,125.1,0.57,0.02,NA,7.73,NA,90.7,0.04,59,NA,41.76791,-74.15553,372.9,729
MHK,7/9/2024,10:24:32,6.5,11.463,13.43,123.2,0.63,0.2,NA,7.68,NA,90.7,0.04,59,NA,41.76787,-74.15554,375.6,728.9
MHK,7/9/2024,10:24:55,6.75,10.994,13.39,121.5,0.66,0.14,NA,7.64,NA,90.6,0.04,59,NA,41.76785,-74.15556,375.8,728.9
MHK,7/9/2024,10:25:21,7,10.488,13.24,118.7,0.8,0.33,NA,7.6,NA,91,0.04,59,NA,41.76785,-74.15558,375.1,728.9
MHK,7/9/2024,10:25:48,7.25,9.908,13.09,115.8,0.57,0.17,NA,7.53,NA,91.1,0.04,59,NA,41.76779,-74.1556,375.5,728.9
MHK,7/9/2024,10:26:42,7.5,9.151,12.78,111,0.57,0.25,NA,7.41,NA,91.3,0.04,59,NA,41.76793,-74.15556,374.8,728.9
MHK,7/9/2024,10:27:19,7.75,8.735,12.43,106.8,0.55,0.15,NA,7.34,NA,90.8,0.04,59,NA,41.76788,-74.15556,374.9,728.9
MHK,7/9/2024,10:27:49,8,8.479,12.2,104.3,0.64,0.29,NA,7.29,NA,90.7,0.04,59,NA,41.76789,-74.15561,372.3,728.9
MHK,7/9/2024,10:28:17,8.25,8.136,11.88,100.7,0.42,0.18,NA,7.23,NA,91.1,0.04,59,NA,41.76787,-74.15557,373.2,728.9
MHK,7/9/2024,10:28:52,8.5,7.649,11.17,93.5,0.35,0.16,NA,7.13,NA,91.2,0.04,59,NA,41.76786,-74.15556,377.2,728.9
MHK,7/9/2024,10:29:17,8.75,7.494,10.75,89.7,0.45,0.24,NA,7.07,NA,91.2,0.04,59,NA,41.76788,-74.15556,382.4,728.9
MHK,7/9/2024,10:29:49,9,7.19,10.2,84.5,0.33,0.19,NA,6.99,NA,91.6,0.04,60,NA,41.76791,-74.15555,384.7,728.9
MHK,7/9/2024,10:30:17,9.25,6.876,9.43,77.5,0.29,0.2,NA,6.91,NA,92,0.04,60,NA,41.76788,-74.15554,382.9,728.9
MHK,7/9/2024,10:30:51,9.5,6.659,8.73,71.3,0.25,0.2,NA,6.84,NA,91.9,0.04,60,NA,41.76788,-74.15553,386.8,728.9
MHK,7/9/2024,10:31:20,9.75,6.522,7.9,64.3,0.23,0.21,NA,6.77,NA,92.3,0.04,60,NA,41.76789,-74.15553,382.4,729
MHK,7/9/2024,10:32:03,10,6.403,6.23,50.5,0.17,0.19,NA,6.65,NA,93.4,0.04,61,NA,41.76788,-74.15554,380,728.8
MHK,7/9/2024,10:32:33,10.25,6.262,5.29,42.8,0.12,0.15,NA,6.59,NA,93.9,0.04,61,NA,41.76789,-74.15556,379.8,728.9
MHK,7/9/2024,10:33:00,10.5,6.106,4.73,38.1,0.08,0.17,NA,6.56,NA,93.5,0.04,61,NA,41.76786,-74.15556,381.5,728.9
MHK,7/9/2024,10:33:38,10.75,6.005,4.44,35.7,0.14,0.17,NA,6.53,NA,93.3,0.04,61,NA,41.76788,-74.15556,384.6,728.8
MHK,7/9/2024,10:34:16,11,5.893,4.06,32.5,0.06,0.15,NA,6.5,NA,93.5,0.04,61,NA,41.76786,-74.15556,383.8,728.9
MHK,7/9/2024,10:34:41,11.25,5.853,3.63,29.1,0.1,0.18,NA,6.48,NA,93.8,0.04,61,NA,41.76787,-74.15555,385.1,728.8
MHK,7/9/2024,10:35:14,11.5,5.831,2.96,23.7,0.07,0.2,NA,6.45,NA,94.5,0.04,61,NA,41.76787,-74.15554,383.9,728.8
MHK,7/9/2024,10:35:47,11.75,5.813,2.23,17.8,0.06,0.16,NA,6.43,NA,95.5,0.04,62,NA,41.76788,-74.15557,380.5,728.9
MHK,7/9/2024,10:36:16,12,5.799,1.65,13.2,0.09,0.26,NA,6.42,NA,96.2,0.04,63,NA,41.76792,-74.15556,380.9,728.9
