lakeID,Date,Time,Depth_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,turbidity_Fnu,pH,orp_MV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
MHK,8/21/2024,11:48:12,NA,22,8.75,100.1,0.66,-0.37,NA,7.64,NA,89.1,0.04,58,NA,41.76788,-74.1556,376.1,729.2
MHK,8/21/2024,11:48:34,NA,21.988,8.72,99.7,0.66,-0.36,NA,7.63,NA,89.1,0.04,58,NA,41.76787,-74.15558,377.8,729.3
MHK,8/21/2024,11:48:55,NA,21.987,8.71,99.6,0.67,-0.38,NA,7.62,NA,89.1,0.04,58,NA,41.76788,-74.15556,379.9,729.3
MHK,8/21/2024,11:49:27,NA,21.976,8.7,99.5,0.6,-0.37,NA,7.61,NA,89.2,0.04,58,NA,41.76788,-74.15556,382.6,729.3
MHK,8/21/2024,11:49:50,NA,21.97,8.68,99.3,0.6,-0.36,NA,7.6,NA,89.2,0.04,58,NA,41.76788,-74.15555,381.7,729.3
MHK,8/21/2024,11:50:14,NA,21.928,8.62,98.5,0.71,-0.35,NA,7.59,NA,89.3,0.04,58,NA,41.76788,-74.15556,380.9,729.3
MHK,8/21/2024,11:50:36,NA,21.874,8.67,98.9,0.59,-0.33,NA,7.57,NA,89.3,0.04,58,NA,41.76787,-74.15556,381.5,729.3
MHK,8/21/2024,11:50:56,NA,20.552,9.73,108.2,0.89,-0.19,NA,7.5,NA,91.5,0.04,59,NA,41.7679,-74.15556,379.3,729.2
MHK,8/21/2024,11:51:25,NA,18.525,10.97,117.2,0.9,-0.17,NA,7.36,NA,92.6,0.04,60,NA,41.76794,-74.15554,399.7,729.2
MHK,8/21/2024,11:51:52,NA,17.391,11.15,116.4,0.74,-0.23,NA,7.3,NA,92.7,0.04,60,NA,41.76793,-74.15553,408.8,729.1
MHK,8/21/2024,11:52:16,NA,16.062,10.94,111.1,0.54,-0.24,NA,7.22,NA,92.7,0.04,60,NA,41.76789,-74.15553,401.8,729.2
MHK,8/21/2024,11:52:39,NA,15.436,10.63,106.5,0.61,-0.24,NA,7.15,NA,92.5,0.04,60,NA,41.76788,-74.15553,393.8,729.2
MHK,8/21/2024,11:53:06,NA,14.55,10.54,103.6,0.57,-0.22,NA,7.1,NA,92.5,0.04,60,NA,41.76788,-74.15556,383,729.2
MHK,8/21/2024,11:53:32,NA,13.829,10.47,101.3,1,-0.09,NA,7.07,NA,91.7,0.04,60,NA,41.76789,-74.15557,382.4,729.2
MHK,8/21/2024,11:54:04,NA,12.786,10.4,98.2,0.49,-0.2,NA,7.03,NA,92.2,0.04,60,NA,41.76791,-74.15559,385.1,729.2
MHK,8/21/2024,11:54:31,NA,12,10.26,95.3,0.46,-0.15,NA,7.01,NA,92.1,0.04,60,NA,41.76791,-74.15557,386.5,729.1
MHK,8/21/2024,11:54:58,NA,11.053,10.12,91.9,0.48,-0.1,NA,6.98,NA,91.7,0.04,60,NA,41.76796,-74.15556,391,729.3
MHK,8/21/2024,11:55:41,NA,10.324,10.05,89.8,0.45,-0.06,NA,6.95,NA,91.7,0.04,60,NA,41.76793,-74.15558,389.5,729.1
MHK,8/21/2024,11:56:07,NA,9.785,9.81,86.4,0.33,-0.11,NA,6.93,NA,91.5,0.04,59,NA,41.76814,-74.15571,402.9,729.1
MHK,8/21/2024,11:56:35,NA,9.295,9.54,83.1,0.87,0.11,NA,6.9,NA,91.4,0.04,59,NA,41.76809,-74.15568,408.2,729.1
MHK,8/21/2024,11:57:05,NA,8.878,9.08,78.3,0.36,-0.01,NA,6.87,NA,91.8,0.04,60,NA,41.768,-74.15562,401.8,729.1
MHK,8/21/2024,11:57:27,NA,8.634,8.74,75,0.34,0.04,NA,6.83,NA,91.6,0.04,60,NA,41.768,-74.15562,400.4,729.2
MHK,8/21/2024,11:57:56,NA,8.104,8.06,68.2,0.26,-0.02,NA,6.78,NA,92.1,0.04,60,NA,41.76792,-74.15552,396.6,729.2
MHK,8/21/2024,11:58:19,NA,7.709,6.83,57.2,0.18,0.05,NA,6.72,NA,92.9,0.04,60,NA,41.76791,-74.15555,388.9,729.1
MHK,8/21/2024,11:58:43,NA,7.403,5.84,48.6,0.19,-0.06,NA,6.66,NA,93.6,0.04,61,NA,41.76795,-74.15564,377.9,729.1
MHK,8/21/2024,11:59:10,NA,7.052,4.8,39.6,0.16,-0.05,NA,6.61,NA,94.4,0.04,61,NA,41.76791,-74.15557,379.4,729.1
MHK,8/21/2024,12:00:03,NA,6.774,3.52,28.8,0.12,-0.06,NA,6.55,NA,94.4,0.04,61,NA,41.76785,-74.15549,395.3,729.2
MHK,8/21/2024,12:00:26,NA,6.72,3.08,25.2,0.11,-0.01,NA,6.53,NA,94.5,0.04,61,NA,41.76773,-74.15542,394.1,729.2
MHK,8/21/2024,12:00:51,NA,6.522,2.5,20.4,0.1,-0.01,NA,6.51,NA,95.3,0.04,62,NA,41.76781,-74.15552,383.5,729.2
MHK,8/21/2024,12:01:22,NA,6.349,1.48,12,0.13,0.02,NA,6.48,NA,96.3,0.05,63,NA,41.76781,-74.15553,381.6,729.2
MHK,8/21/2024,12:01:46,NA,6.277,1.02,8.3,0.09,-0.01,NA,6.47,NA,96.4,0.05,63,NA,41.76789,-74.15558,379.9,729.2
MHK,8/21/2024,12:02:08,NA,6.225,0.75,6.1,0.1,0.04,NA,6.46,NA,96.8,0.05,63,NA,41.7679,-74.15555,385.9,729.2
MHK,8/21/2024,12:02:37,NA,6.136,0.57,4.6,0.11,0.04,NA,6.45,NA,98.4,0.05,64,NA,41.76791,-74.15557,385.1,729.1
MHK,8/21/2024,12:03:08,NA,6.1,0.47,3.8,0.1,0.03,NA,6.46,NA,99.6,0.05,65,NA,41.76788,-74.15556,384.9,729.2
MHK,8/21/2024,12:03:36,NA,6.064,0.41,3.3,0.07,0.02,NA,6.47,NA,100.2,0.05,65,NA,41.76793,-74.15559,380.8,729.1
MHK,8/21/2024,12:04:00,NA,6.037,0.38,3.1,0.71,0.95,NA,6.48,NA,101.9,0.05,66,NA,41.76791,-74.15555,379.1,729.1
