TIME,DATE,FILE NAME,SITE NAME,FAULT CODE,PHYCOCYANIN (RFU)-14C102008,BAROMETER (MMHG)-24C102759,CHLOROPHYLL (RFU)-14C102008,COND (µS/CM)-15F102368,SP COND (µS/CM)-15F102368,TDS (MG/L)-15F102368,SAL (PSU)-15F102368,NLFCOND (µS/CM)-15F102368,DO (% SAT)-13C101369,DO (MG/L)-13C101369,DO (% CB)-13C101369,GPS LATITUDE (°)-24C102759,GPS LONGITUDE (°)-24C102759,ALTITUDE (M)-24C102759,CABLE POWER (VOLT)-24C102759,BATTERY POWER (VOLT)-24C102759,TEMP (°C)-15F102368
1:18:15 PM,9/3/2025,250903-131814-Mohonk.bin,Mohonk,0,-0.85,727.1,0.27,65.8,80.6,52,0.04,81.7,119.4,11.94,119.4,41.76786,-74.15562,384.9,11.9,2.93,15.395
1:17:49 PM,9/3/2025,250903-131748-Mohonk.bin,Mohonk,0,-0.89,727,0.27,67.3,80.1,52,0.04,81.2,121.5,11.84,121.5,41.76788,-74.15554,383.4,12,2.93,16.594
1:17:20 PM,9/3/2025,250903-131719-Mohonk.bin,Mohonk,0,-0.93,727,0.28,68.3,77.7,51,0.04,78.6,108.2,10.11,108.2,41.76787,-74.15558,384.3,11.9,2.93,18.652
1:16:48 PM,9/3/2025,250903-131647-Mohonk.bin,Mohonk,0,-0.95,727.1,0.18,68.2,75.6,49,0.03,76.3,100.4,9.15,100.4,41.76786,-74.15562,380.8,11.9,2.93,19.872
1:16:22 PM,9/3/2025,250903-131620-Mohonk.bin,Mohonk,0,-0.97,727,0.22,68.7,75.5,49,0.03,76.1,100.4,9.09,100.4,41.76786,-74.15558,378.3,11.9,2.93,20.252
1:15:48 PM,9/3/2025,250903-131547-Mohonk.bin,Mohonk,0,-1.02,727.1,0.18,68.8,75.5,49,0.03,76.1,101,9.12,101,41.76793,-74.15559,379,11.9,2.93,20.322
1:15:20 PM,9/3/2025,250903-131519-Mohonk.bin,Mohonk,0,-1.02,727,0.16,68.8,75.5,49,0.03,76.1,101.2,9.13,101.2,41.76801,-74.15561,380.5,11.9,2.93,20.38
1:14:51 PM,9/3/2025,250903-131450-Mohonk.bin,Mohonk,0,-1.03,727,0.18,68.9,75.5,49,0.03,76.1,101.1,9.11,101.1,41.76785,-74.15556,375.8,11.9,2.93,20.411
1:14:18 PM,9/3/2025,250903-131416-Mohonk.bin,Mohonk,0,-1.1,727,0.16,69,75.6,49,0.03,76.2,101.2,9.12,101.2,41.76788,-74.15556,375.3,11.9,2.93,20.449
1:13:50 PM,9/3/2025,250903-131349-Mohonk.bin,Mohonk,0,-1.08,727,0.16,69.1,75.6,49,0.03,76.2,101.1,9.11,101.1,41.76789,-74.15556,377.1,11.9,2.93,20.475
1:13:23 PM,9/3/2025,250903-131322-Mohonk.bin,Mohonk,0,-1.04,727,0.21,69.1,75.6,49,0.03,76.2,101.2,9.11,101.2,41.76793,-74.15557,374.9,11.9,2.93,20.493
1:12:57 PM,9/3/2025,250903-131256-Mohonk.bin,Mohonk,0,-1.09,727.2,0.14,69.6,75.8,49,0.03,76.4,101.8,9.12,101.8,41.76792,-74.15559,374.4,11.9,2.93,20.736
1:12:30 PM,9/3/2025,250903-131229-Mohonk.bin,Mohonk,0,-1.1,727.1,0.14,69.9,75.8,49,0.03,76.3,102.6,9.15,102.6,41.76791,-74.1556,376,11.9,2.93,20.96
1:12:03 PM,9/3/2025,250903-131202-Mohonk.bin,Mohonk,0,-1.15,727.1,0.11,70.2,75.7,49,0.03,76.2,103.4,9.18,103.4,41.76788,-74.1556,381.6,11.9,2.93,21.216
1:11:35 PM,9/3/2025,250903-131133-Mohonk.bin,Mohonk,0,-1.15,727,0.08,70.3,75.7,49,0.03,76.2,103.5,9.18,103.5,41.76784,-74.15565,398.4,11.9,2.93,21.272
1:10:55 PM,9/3/2025,250903-131053-Mohonk.bin,Mohonk,0,-1.18,727,0.09,70.3,75.7,49,0.03,76.2,103.5,9.18,103.5,41.76791,-74.15553,373.6,11.9,2.93,21.282
1:10:11 PM,9/3/2025,250903-131010-Mohonk.bin,Mohonk,0,-1.16,727.1,0.07,70.3,75.7,49,0.03,76.2,103.6,9.18,103.6,41.76791,-74.15544,348.4,11.9,2.93,21.305
1:09:39 PM,9/3/2025,250903-130937-Mohonk.bin,Mohonk,0,-1.17,727.1,0.08,70.3,75.7,49,0.03,76.2,103.7,9.19,103.7,41.76787,-74.15554,373.5,11.9,2.93,21.313
1:09:10 PM,9/3/2025,250903-130909-Mohonk.bin,Mohonk,0,-1.12,727.2,0.1,70.3,75.7,49,0.03,76.2,103.8,9.2,103.8,41.76785,-74.15562,383.9,11.9,2.93,21.295
1:08:44 PM,9/3/2025,250903-130843-Mohonk.bin,Mohonk,0,-1.16,727.1,0.1,70.4,75.7,49,0.03,76.2,103.8,9.2,103.8,41.7678,-74.15569,400.5,11.9,2.93,21.314
1:08:16 PM,9/3/2025,250903-130815-Mohonk.bin,Mohonk,0,-1.14,727.2,0.1,70.5,75.7,49,0.03,76.2,103.8,9.19,103.8,41.76778,-74.15556,382.3,12,2.93,21.375
1:07:44 PM,9/3/2025,250903-130742-Mohonk.bin,Mohonk,0,-1.16,727.1,0.08,70.8,75.8,49,0.03,76.3,104,9.17,104,0,0,0,11.9,2.93,21.551
1:06:58 PM,9/3/2025,250903-130657-Mohonk.bin,Mohonk,0,-1.18,727.1,0.07,71.1,75.8,49,0.03,76.2,104.2,9.15,104.2,41.76788,-74.15556,381.1,11.9,2.93,21.758
1:06:30 PM,9/3/2025,250903-130629-Mohonk.bin,Mohonk,0,-1.18,727.1,0.06,71.2,75.9,49,0.03,76.3,104.1,9.14,104.1,41.76789,-74.15555,381.2,12,2.93,21.767
2:51:10 PM,9/2/2025,250902-145108-Osiris.bin,Osiris,0,-1.19,755.1,0.01,2.5,2.8,2,0,2.8,92.1,8.57,92.1,0,0,0,11.9,2.94,18.832
1:22:51 PM,8/27/2025,250827-132249-Osiris.bin,Osiris,0,,753.7,,,,,,,,,,0,0,0,,,
12:03:37 PM,8/19/2025,250819-120336-Osiris.bin,Osiris,0,0.83,734.3,0.54,56.3,87.6,57,0.04,89.1,4.4,0.54,4.4,41.76788,-74.15556,381.8,11.9,2.95,6.262
12:03:15 PM,8/19/2025,250819-120314-Osiris.bin,Osiris,0,-0.51,734.4,0.06,56.1,87.3,57,0.04,88.7,4.7,0.58,4.7,41.76789,-74.15556,379.6,11.9,2.95,6.271
12:02:52 PM,8/19/2025,250819-120251-Osiris.bin,Osiris,0,-0.5,734.4,0.06,55.7,86.5,56,0.04,87.9,5.2,0.64,5.2,41.76788,-74.15558,377.6,11.9,2.95,6.316
12:02:32 PM,8/19/2025,250819-120231-Osiris.bin,Osiris,0,-0.54,734.3,0.07,55.2,85.8,56,0.04,87.2,5.8,0.72,5.8,41.76788,-74.15557,376,11.9,2.95,6.345
12:02:13 PM,8/19/2025,250819-120212-Osiris.bin,Osiris,0,-0.52,734.3,0.05,55,85.4,55,0.04,86.8,6.9,0.84,6.9,41.76788,-74.15558,375.1,11.9,2.94,6.388
12:01:53 PM,8/19/2025,250819-120152-Osiris.bin,Osiris,0,-0.53,734.4,0.05,55.3,85.7,56,0.04,87.1,8.4,1.03,8.4,41.76787,-74.15556,378.5,11.9,2.94,6.469
12:01:31 PM,8/19/2025,250819-120130-Osiris.bin,Osiris,0,-0.5,734.3,0.06,55.4,85.5,56,0.04,86.9,11,1.35,11,41.7679,-74.15558,379.1,11.9,2.94,6.584
12:01:10 PM,8/19/2025,250819-120109-Osiris.bin,Osiris,0,-0.54,734.4,0.07,55.3,85.1,55,0.04,86.5,15.2,1.86,15.2,41.7679,-74.15559,381.1,11.9,2.94,6.675
12:00:51 PM,8/19/2025,250819-120050-Osiris.bin,Osiris,0,-0.52,734.3,0.13,55.1,84.6,55,0.04,85.9,20.4,2.49,20.4,41.76787,-74.15557,382.4,11.9,2.95,6.75
12:00:21 PM,8/19/2025,250819-120020-Osiris.bin,Osiris,0,-0.49,734.3,0.16,54.6,83.5,54,0.04,84.9,32.1,3.91,32.1,41.76788,-74.15557,381.7,11.9,2.94,6.876
12:00:00 PM,8/19/2025,250819-115959-Osiris.bin,Osiris,0,-0.5,734.4,0.14,54.5,82.9,54,0.04,84.3,38.3,4.64,38.3,41.76788,-74.15556,381.3,11.9,2.94,7.063
11:59:40 AM,8/19/2025,250819-115938-Osiris.bin,Osiris,0,-0.46,734.3,0.21,54.6,82.8,54,0.04,84.2,44.1,5.33,44.1,41.76788,-74.15556,379.9,11.9,2.94,7.19
11:59:07 AM,8/19/2025,250819-115905-Osiris.bin,Osiris,0,-0.5,734.4,0.21,54.5,82,53,0.04,83.4,59.9,7.19,59.9,41.76788,-74.15556,379.9,11.9,2.94,7.427
11:58:31 AM,8/19/2025,250819-115830-Osiris.bin,Osiris,0,-0.4,734.4,0.38,54.6,81.5,53,0.04,82.9,68.4,8.16,68.4,41.76788,-74.15557,379.6,11.9,2.94,7.702
11:57:55 AM,8/19/2025,250819-115753-Osiris.bin,Osiris,0,-0.39,734.4,0.38,54.8,81.4,53,0.04,82.8,74.8,8.88,74.8,41.76789,-74.15559,377.4,11.9,2.94,7.908
11:57:28 AM,8/19/2025,250819-115727-Osiris.bin,Osiris,0,-0.35,734.4,0.59,55.1,81.1,53,0.04,82.5,80.8,9.51,80.8,41.76789,-74.15557,377.7,11.9,2.94,8.221
11:56:53 AM,8/19/2025,250819-115652-Osiris.bin,Osiris,0,-0.52,734.3,0.3,55.5,81,53,0.04,82.4,88.8,10.38,88.8,41.76791,-74.15557,374.3,11.9,2.94,8.508
11:56:34 AM,8/19/2025,250819-115633-Osiris.bin,Osiris,0,-0.45,734.4,0.32,55.8,80.8,53,0.04,82.2,96.2,11.17,96.2,41.76791,-74.15557,369.7,11.9,2.94,8.798
11:56:12 AM,8/19/2025,250819-115611-Osiris.bin,Osiris,0,-0.51,734.4,0.37,56.3,80.5,52,0.04,81.9,102.8,11.8,102.8,41.76792,-74.15557,368.8,11.9,2.94,9.275
11:55:41 AM,8/19/2025,250819-115539-Osiris.bin,Osiris,0,-0.41,734.4,0.52,57.3,80.4,52,0.04,81.8,108,12.2,108,41.7679,-74.15556,374.2,11.9,2.94,9.956
11:55:26 AM,8/19/2025,250819-115524-Osiris.bin,Osiris,0,-0.45,734.3,0.44,58.3,81.2,53,0.04,82.7,110.3,12.38,110.3,41.76789,-74.15557,375.5,11.9,2.94,10.248
11:54:52 AM,8/19/2025,250819-115450-Osiris.bin,Osiris,0,-0.24,734.3,1.1,59.5,80.4,52,0.04,81.8,113.6,12.42,113.6,41.76785,-74.15556,386.8,11.9,2.94,11.356
11:54:29 AM,8/19/2025,250819-115428-Osiris.bin,Osiris,0,-0.32,734.3,0.55,60.4,80.6,52,0.04,81.9,116.1,12.54,116.1,41.76786,-74.15556,385.8,11.9,2.94,11.887
11:53:59 AM,8/19/2025,250819-115358-Osiris.bin,Osiris,0,-0.2,734.5,0.79,61,80.4,52,0.04,81.8,120,12.82,120,41.76786,-74.15556,384.7,11.9,2.94,12.358
11:53:33 AM,8/19/2025,250819-115331-Osiris.bin,Osiris,0,-0.32,734.4,0.65,61.5,80.1,52,0.04,81.5,123,13,123,41.76788,-74.15557,382.4,11.9,2.94,12.86
11:53:02 AM,8/19/2025,250819-115301-Osiris.bin,Osiris,0,-0.26,734.2,0.85,62.2,80.3,52,0.04,81.7,125.2,13.14,125.2,41.76788,-74.15558,382.3,11.9,2.94,13.157
11:52:29 AM,8/19/2025,250819-115228-Osiris.bin,Osiris,0,-0.27,734.4,1.05,63.1,80.4,52,0.04,81.7,129.3,13.4,129.3,41.76788,-74.15558,381.9,11.9,2.94,13.729
11:52:17 AM,8/19/2025,250819-115215-Osiris.bin,Osiris,0,-0.34,734.3,0.84,63.3,80.2,52,0.04,81.5,131.1,13.51,131.1,41.76788,-74.15558,380.8,11.9,2.94,13.966
11:51:39 AM,8/19/2025,250819-115138-Osiris.bin,Osiris,0,-0.48,734.5,0.71,64.3,79.6,52,0.04,80.9,134.6,13.59,134.6,41.76788,-74.15558,380,11.9,2.94,14.94
11:51:10 AM,8/19/2025,250819-115108-Osiris.bin,Osiris,0,-0.65,734.3,0.59,66,80.3,52,0.04,81.4,134.6,13.36,134.6,41.76788,-74.15557,380,11.9,2.94,15.693
11:50:43 AM,8/19/2025,250819-115041-Osiris.bin,Osiris,0,-0.79,734.4,0.44,68.2,80.1,52,0.04,81.1,131.9,12.67,131.9,41.76788,-74.15557,381,11.9,2.94,17.23
11:50:09 AM,8/19/2025,250819-115008-Osiris.bin,Osiris,0,-0.88,734.4,0.46,71.3,80.1,52,0.04,80.9,118.3,10.91,118.3,41.76787,-74.15554,390.8,11.9,2.94,19.239
11:49:43 AM,8/19/2025,250819-114942-Osiris.bin,Osiris,0,-0.96,734.5,0.33,72.3,76.9,50,0.04,77.3,109.8,9.61,109.8,41.76786,-74.15554,389.4,11.9,2.94,20.745
11:49:19 AM,8/19/2025,250819-114918-Osiris.bin,Osiris,0,-1.04,734.4,0.27,73,75,49,0.03,75.2,102.6,8.7,102.6,41.76786,-74.15554,388.7,11.9,2.94,23.576
11:48:57 AM,8/19/2025,250819-114855-Osiris.bin,Osiris,0,-1.07,734.5,0.26,73,75,49,0.03,75.2,102.3,8.67,102.3,41.76785,-74.15554,387.3,11.9,2.94,23.622
11:48:23 AM,8/19/2025,250819-114822-Osiris.bin,Osiris,0,-1.08,734.5,0.25,73,75,49,0.03,75.2,102,8.65,102,41.76787,-74.15556,383.7,11.9,2.94,23.621
11:47:55 AM,8/19/2025,250819-114753-Osiris.bin,Osiris,0,-1.11,734.5,0.23,73,74.9,49,0.03,75.1,101.2,8.57,101.2,41.76789,-74.15555,384.1,11.9,2.94,23.657
11:46:57 AM,8/19/2025,250819-114656-Osiris.bin,Osiris,0,-1.08,734.5,0.26,73.1,75,49,0.03,75.2,101.9,8.62,101.9,41.76788,-74.15557,382.2,11.9,2.94,23.693
11:46:15 AM,8/19/2025,250819-114614-Osiris.bin,Osiris,0,-1.07,734.5,0.31,73.1,74.9,49,0.03,75.1,102.3,8.65,102.3,41.76788,-74.15555,380.7,11.9,2.94,23.736
11:45:53 AM,8/19/2025,250819-114552-Osiris.bin,Osiris,0,-1.08,734.5,0.23,73.2,75,49,0.03,75.2,102.4,8.66,102.4,41.76791,-74.15555,376.4,11.9,2.94,23.743
11:45:25 AM,8/19/2025,250819-114523-Osiris.bin,Osiris,0,-1.11,734.5,0.27,73.2,75,49,0.03,75.2,102.2,8.65,102.2,41.76788,-74.15554,388.2,11.9,2.94,23.746
11:45:04 AM,8/19/2025,250819-114503-Osiris.bin,Osiris,0,-1.06,734.5,0.26,73.2,75,49,0.03,75.2,102.2,8.64,102.2,41.76789,-74.15557,388,11.9,2.94,23.746
11:44:43 AM,8/19/2025,250819-114442-Osiris.bin,Osiris,0,-1.07,734.5,0.24,73.2,75,49,0.03,75.2,102.2,8.64,102.2,41.76791,-74.15555,380.3,11.9,2.94,23.749
11:44:19 AM,8/19/2025,250819-114418-Osiris.bin,Osiris,0,-1.06,734.5,0.31,73.3,75,49,0.03,75.2,102.2,8.64,102.2,41.76791,-74.15555,383.8,11.9,2.94,23.754
11:43:59 AM,8/19/2025,250819-114358-Osiris.bin,Osiris,0,-1.11,734.5,0.23,73.2,75,49,0.03,75.2,102.4,8.65,102.4,41.76791,-74.15553,382.7,11.9,2.94,23.774
11:43:38 AM,8/19/2025,250819-114337-Osiris.bin,Osiris,0,-1.08,734.5,0.3,73.3,75.1,49,0.03,75.2,102.9,8.69,102.9,41.76793,-74.15558,387.1,11.9,2.94,23.803
11:43:07 AM,8/19/2025,250819-114306-Osiris.bin,Osiris,0,-1.1,734.5,0.25,73.3,75,49,0.03,75.2,102.5,8.65,102.5,41.77183,-74.15937,104.9,11.9,2.94,23.827
11:42:44 AM,8/19/2025,250819-114243-Osiris.bin,Osiris,0,-1.09,734.5,0.23,73.4,75,49,0.03,75.2,102.7,8.67,102.7,41.7719,-74.1594,104.4,11.9,2.94,23.85
11:42:24 AM,8/19/2025,250819-114223-Osiris.bin,Osiris,0,-1.12,734.4,0.22,73.5,75.1,49,0.03,75.2,103,8.68,103,41.77191,-74.15946,105.9,11.9,2.94,23.907
11:42:04 AM,8/19/2025,250819-114203-Osiris.bin,Osiris,0,-1.14,734.5,0.18,73.5,75.1,49,0.03,75.2,103.2,8.7,103.2,41.77191,-74.15946,106.5,11.9,2.94,23.943
11:41:29 AM,8/19/2025,250819-114128-Osiris.bin,Osiris,0,-1.1,734.5,0.21,73.7,75.2,49,0.03,75.4,103.8,8.75,103.8,41.77199,-74.15955,105.8,11.9,2.94,23.926
11:41:05 AM,8/19/2025,250819-114103-Osiris.bin,Osiris,0,-1.11,734.5,0.14,65,66.3,43,0.03,66.5,104,8.77,104,41.77214,-74.15975,105.4,11.9,2.94,23.921
2:54:40 PM,8/7/2025,250807-145438-Osiris.bin,Osiris,0,3.54,759.3,1.39,418.9,511.4,332,0.25,518.9,2.8,0.28,2.8,41.57963,-74.16584,109.8,11.9,2.93,15.536
2:54:10 PM,8/7/2025,250807-145408-Osiris.bin,Osiris,0,12.65,759.3,7.25,364.9,435.5,283,0.21,441.5,3,0.29,3,41.57963,-74.16583,108.6,11.9,2.93,16.511
2:53:46 PM,8/7/2025,250807-145344-Osiris.bin,Osiris,0,12.65,759.3,1.73,341,397.7,259,0.19,402.6,3.2,0.3,3.2,41.57964,-74.16583,108.6,11.9,2.93,17.541
2:53:02 PM,8/7/2025,250807-145301-Osiris.bin,Osiris,0,9.85,759.4,1.65,297.9,330.2,215,0.16,333.2,3.8,0.34,3.8,41.57968,-74.16581,108.4,11.9,2.93,19.886
2:52:26 PM,8/7/2025,250807-145225-Osiris.bin,Osiris,0,23.78,759.4,2.64,238.7,248.7,162,0.12,249.7,4.6,0.39,4.6,41.57966,-74.16579,110.7,11.9,2.93,22.897
2:52:00 PM,8/7/2025,250807-145158-Osiris.bin,Osiris,0,61.23,759.4,26.91,225.3,227,148,0.11,227.2,5.7,0.48,5.7,41.57967,-74.16579,113.4,11.9,2.93,24.611
2:51:07 PM,8/7/2025,250807-145105-Osiris.bin,Osiris,0,75.61,759.4,51.51,224.8,224.7,146,0.11,224.7,14.2,1.17,14.2,41.57966,-74.16579,113.5,11.9,2.93,25.034
2:50:22 PM,8/7/2025,250807-145021-Osiris.bin,Osiris,0,0.74,759.4,3.97,221.5,218.3,142,0.1,218,56.9,4.63,56.9,41.57967,-74.16576,111.5,11.9,2.93,25.746
2:50:15 PM,8/7/2025,250807-145014-Osiris.bin,Osiris,0,0.5,759.4,4.06,219.5,216.1,140,0.1,215.7,83.7,6.81,83.7,41.57967,-74.16576,111.6,11.9,2.93,25.832
2:49:48 PM,8/7/2025,250807-144947-Osiris.bin,Osiris,0,0.33,759.4,5.08,218.7,214.9,140,0.1,214.5,100.4,8.15,100.4,41.57965,-74.16576,113.5,11.9,2.93,25.925
2:49:18 PM,8/7/2025,250807-144916-Osiris.bin,Osiris,0,0.17,759.4,4.27,217.4,213.4,139,0.1,213,108,8.76,108,41.57966,-74.16576,112,11.9,2.93,25.991
2:48:39 PM,8/7/2025,250807-144838-Osiris.bin,Osiris,0,0.25,759.4,5.34,217.8,213.4,139,0.1,213,115.1,9.32,115.1,41.57966,-74.16576,111.5,12,2.93,26.069
2:48:14 PM,8/7/2025,250807-144812-Osiris.bin,Osiris,0,0.2,759.4,4.61,216.5,211.8,138,0.1,211.3,121.7,9.84,121.7,41.57966,-74.16577,110.7,11.9,2.93,26.158
2:47:45 PM,8/7/2025,250807-144743-Osiris.bin,Osiris,0,0.17,759.4,4.54,217.1,212,138,0.1,211.5,124.8,10.08,124.8,41.57966,-74.16579,111.2,12,2.93,26.252
2:47:19 PM,8/7/2025,250807-144717-Osiris.bin,Osiris,0,0.14,759.4,4.26,217.7,212.2,138,0.1,211.6,126.9,10.23,126.9,41.57967,-74.16577,111.4,11.9,2.93,26.355
2:46:41 PM,8/7/2025,250807-144639-Osiris.bin,Osiris,0,0.15,759.4,4.26,218,211.9,138,0.1,211.2,129.7,10.42,129.7,41.57967,-74.16576,112.5,11.9,2.93,26.519
2:46:13 PM,8/7/2025,250807-144612-Osiris.bin,Osiris,0,0.11,759.4,4.2,218.3,211.3,137,0.1,210.5,129.6,10.37,129.6,41.57966,-74.16577,111.9,12,2.93,26.749
2:45:50 PM,8/7/2025,250807-144548-Osiris.bin,Osiris,0,-0.24,759.3,3.31,220.2,211.5,137,0.1,210.6,129.3,10.28,129.3,41.57966,-74.16579,112.7,11.9,2.93,27.138
2:45:25 PM,8/7/2025,250807-144524-Osiris.bin,Osiris,0,-0.16,759.4,3.11,223.1,212.2,138,0.1,211,128.2,10.08,128.2,41.57965,-74.16581,113.4,12,2.93,27.689
2:44:53 PM,8/7/2025,250807-144452-Osiris.bin,Osiris,0,-0.21,759.5,3,223.1,212.2,138,0.1,211,128,10.06,128,41.57963,-74.16584,110.7,11.9,2.93,27.707
2:44:31 PM,8/7/2025,250807-144429-Osiris.bin,Osiris,0,-0.3,759.4,2.79,223,212.1,138,0.1,210.9,127.7,10.05,127.7,41.57962,-74.16585,111.3,11.9,2.93,27.689
2:43:14 PM,8/7/2025,250807-144313-Mohonk.bin,Mohonk,0,-0.26,759.4,2.72,223.1,212.1,138,0.1,211,127.1,10,127.1,41.57966,-74.16581,112.3,11.9,2.93,27.698
2:37:39 PM,8/6/2025,250806-143737-Mohonk.bin,Mohonk,0,-0.48,739,0.07,55.6,86.8,56,0.04,88.2,4.1,0.51,4.1,41.76786,-74.15556,388.6,11.9,2.96,6.186
2:36:28 PM,8/6/2025,250806-143627-Mohonk.bin,Mohonk,0,-0.44,738.9,0.09,55,85.7,56,0.04,87.1,5.7,0.7,5.7,41.76785,-74.15557,388.5,11.9,2.96,6.231
2:36:04 PM,8/6/2025,250806-143603-Mohonk.bin,Mohonk,0,-0.49,739,0.08,55,85.6,56,0.04,87,7,0.86,7,41.76786,-74.15554,390.1,11.9,2.96,6.271
2:35:40 PM,8/6/2025,250806-143538-Mohonk.bin,Mohonk,0,-0.48,738.9,0.09,55.1,85.5,56,0.04,86.9,9.1,1.13,9.1,41.76789,-74.1556,390.4,11.9,2.96,6.368
2:35:14 PM,8/6/2025,250806-143512-Mohonk.bin,Mohonk,0,-0.44,739,0.14,54.7,84.8,55,0.04,86.2,12.5,1.54,12.5,41.76787,-74.15562,389.8,11.9,2.96,6.425
2:34:52 PM,8/6/2025,250806-143451-Mohonk.bin,Mohonk,0,-0.17,739,0.24,54.4,84.2,55,0.04,85.6,15.8,1.95,15.8,41.76784,-74.15563,394.3,11.9,2.96,6.441
2:34:17 PM,8/6/2025,250806-143416-Mohonk.bin,Mohonk,0,-0.25,739,0.43,53.8,83.2,54,0.04,84.5,24.3,2.99,24.3,41.76786,-74.15563,387.4,11.9,2.96,6.526
2:33:47 PM,8/6/2025,250806-143345-Mohonk.bin,Mohonk,0,-0.3,739,0.29,53.6,82.6,54,0.04,84,33.6,4.12,33.6,41.76786,-74.15558,383.8,11.9,2.96,6.616
2:33:21 PM,8/6/2025,250806-143320-Mohonk.bin,Mohonk,0,-0.33,739,0.33,53.6,82.3,53,0.04,83.6,41.4,5.06,41.4,41.7679,-74.15557,385.5,11.9,2.96,6.726
2:32:58 PM,8/6/2025,250806-143257-Mohonk.bin,Mohonk,0,-0.37,739,0.27,53.6,82,53,0.04,83.3,48.5,5.9,48.5,41.76787,-74.15559,389.2,11.9,2.96,6.875
2:32:31 PM,8/6/2025,250806-143230-Mohonk.bin,Mohonk,0,-0.38,739,0.38,53.8,81.9,53,0.04,83.3,53.6,6.51,53.6,41.76786,-74.15561,393.7,11.9,2.96,7.013
2:32:08 PM,8/6/2025,250806-143207-Mohonk.bin,Mohonk,0,-0.39,739.1,0.44,54.1,82.1,53,0.04,83.5,58.6,7.09,58.6,41.76791,-74.15557,387.4,11.9,2.96,7.122
2:31:45 PM,8/6/2025,250806-143144-Mohonk.bin,Mohonk,0,-0.47,739,0.23,54.4,82.2,53,0.04,83.6,67,8.07,67,41.7679,-74.15556,385.4,11.9,2.96,7.287
2:31:22 PM,8/6/2025,250806-143120-Mohonk.bin,Mohonk,0,-0.42,739,0.51,54.3,81.5,53,0.04,82.9,78.8,9.44,78.8,41.76793,-74.15552,382.1,11.9,2.95,7.528
2:31:00 PM,8/6/2025,250806-143059-Mohonk.bin,Mohonk,0,-0.39,739.1,0.5,54.4,80.9,53,0.04,82.3,88.7,10.55,88.7,41.76796,-74.15555,384.7,11.9,2.96,7.813
2:30:37 PM,8/6/2025,250806-143036-Mohonk.bin,Mohonk,0,-0.39,739,0.78,54.8,80.7,52,0.04,82.1,97.1,11.45,97.1,41.76793,-74.15556,393.4,11.9,2.96,8.167
2:30:09 PM,8/6/2025,250806-143007-Mohonk.bin,Mohonk,0,-0.38,739.1,0.6,55.8,80.4,52,0.04,81.9,105.9,12.24,105.9,41.76791,-74.15557,394.2,11.9,2.96,8.974
2:30:03 PM,8/6/2025,250806-143002-Mohonk.bin,Mohonk,0,-0.4,739.2,0.51,56.1,80.4,52,0.04,81.8,106.8,12.29,106.8,41.76791,-74.15559,392.5,11.9,2.96,9.193
2:29:40 PM,8/6/2025,250806-142939-Mohonk.bin,Mohonk,0,-0.18,739.2,1.11,57.2,80.7,52,0.04,82.1,110.2,12.51,110.2,41.76792,-74.15556,395.3,11.9,2.96,9.755
2:29:11 PM,8/6/2025,250806-142910-Mohonk.bin,Mohonk,0,-0.53,739.1,0.51,58.1,80.3,52,0.04,81.7,114.7,12.77,114.7,41.7679,-74.1556,393.5,11.9,2.95,10.571
2:28:46 PM,8/6/2025,250806-142845-Mohonk.bin,Mohonk,0,-0.46,739.2,0.66,58.7,80.4,52,0.04,81.8,117.6,13,117.6,41.76789,-74.15561,391.8,11.9,2.96,10.885
2:28:21 PM,8/6/2025,250806-142819-Mohonk.bin,Mohonk,0,-0.34,739.1,0.76,59.6,79.9,52,0.04,81.3,120.9,13.12,120.9,41.76787,-74.15562,388.6,11.9,2.96,11.695
2:27:57 PM,8/6/2025,250806-142756-Mohonk.bin,Mohonk,0,-0.42,739.1,1.02,60.2,80.2,52,0.04,81.6,122.1,13.17,122.1,41.7679,-74.15562,390,11.9,2.95,11.917
2:27:36 PM,8/6/2025,250806-142735-Mohonk.bin,Mohonk,0,-0.51,739.1,0.75,61.7,80.8,53,0.04,82.2,123.5,13.13,123.5,41.76791,-74.15562,389.1,11.9,2.95,12.617
2:27:02 PM,8/6/2025,250806-142700-Mohonk.bin,Mohonk,0,-0.51,739.1,0.68,63,80.7,52,0.04,82,123.9,12.89,123.9,41.7679,-74.15564,388.3,11.9,2.95,13.521
2:26:55 PM,8/6/2025,250806-142654-Mohonk.bin,Mohonk,0,-0.49,739.2,0.75,63.5,80.6,52,0.04,81.9,125,12.9,125,41.76789,-74.15563,388.7,11.9,2.95,13.902
2:26:31 PM,8/6/2025,250806-142630-Mohonk.bin,Mohonk,0,-0.43,739.1,0.86,64.7,80.6,52,0.04,81.8,124.9,12.68,124.9,41.7679,-74.15563,389.1,11.9,2.95,14.666
2:26:08 PM,8/6/2025,250806-142606-Mohonk.bin,Mohonk,0,-0.63,739.2,0.74,65.8,80.7,52,0.04,81.9,124.8,12.49,124.8,41.76789,-74.15562,391.3,11.9,2.95,15.349
2:25:47 PM,8/6/2025,250806-142546-Mohonk.bin,Mohonk,0,-0.71,739.3,0.54,67.4,80.9,53,0.04,82,124.8,12.24,124.8,41.76789,-74.15561,389.3,11.9,2.95,16.235
