TIME,DATE,FILE NAME,SITE NAME,FAULT CODE,PHYCOCYANIN (RFU)-14C102008,BAROMETER (MMHG)-24C102759,CHLOROPHYLL (RFU)-14C102008,COND (µS/CM)-15F102368,SP COND (µS/CM)-15F102368,TDS (MG/L)-15F102368,SAL (PSU)-15F102368,NLFCOND (µS/CM)-15F102368,DO (% SAT)-13C101369,DO (MG/L)-13C101369,DO (% CB)-13C101369,GPS LATITUDE (°)-24C102759,GPS LONGITUDE (°)-24C102759,ALTITUDE (M)-24C102759,CABLE POWER (VOLT)-24C102759,BATTERY POWER (VOLT)-24C102759,TEMP (°C)-15F102368,
11:06:27 AM,7/22/2026,260722-110624-Mohonk.bin,Mohonk,0,0.38,722.1,0.67,76.6,102.1,66,0.05,103.9,117.6,12.69,120.0,41.76787,-74.15561,374.3,11.9,2.58,11.929,
11:05:51 AM,7/22/2026,260722-110548-Mohonk.bin,Mohonk,0,0.44,722.2,0.85,79.3,103.2,67,0.05,104.9,123.7,13.06,126.2,41.76785,-74.15558,381.1,11.9,2.58,12.911,
11:05:15 AM,7/22/2026,260722-110512-Mohonk.bin,Mohonk,0,0.43,722.0,1.07,81.1,103.4,67,0.05,105.1,128.1,13.29,130.7,41.76786,-74.15558,381.6,12.0,2.58,13.679,
11:04:43 AM,7/22/2026,260722-110441-Mohonk.bin,Mohonk,0,0.21,722.1,0.72,84.3,104.2,68,0.05,105.8,130.5,13.15,133.1,41.76788,-74.15557,381.5,11.9,2.58,15.003,
11:04:09 AM,7/22/2026,260722-110406-Mohonk.bin,Mohonk,0,0.25,722.0,0.86,86.6,104.0,68,0.05,105.5,130.6,12.81,133.2,41.76789,-74.15556,387.0,11.9,2.58,16.249,
11:03:26 AM,7/22/2026,260722-110323-Mohonk.bin,Mohonk,0,0.13,722.1,0.84,88.8,104.4,68,0.05,105.7,131.0,12.60,133.6,41.76788,-74.15556,389.8,11.9,2.58,17.207,
11:02:43 AM,7/22/2026,260722-110240-Mohonk.bin,Mohonk,0,-0.01,722.1,0.54,91.9,104.9,68,0.05,106.1,130.7,12.24,133.3,41.76791,-74.15561,384.8,11.9,2.58,18.501,
11:02:04 AM,7/22/2026,260722-110202-Mohonk.bin,Mohonk,0,-0.17,722.1,0.48,93.9,104.7,68,0.05,105.6,128.5,11.77,131.1,41.76786,-74.15559,386.4,11.9,2.58,19.614,
11:01:28 AM,7/22/2026,260722-110125-Mohonk.bin,Mohonk,0,-0.23,722.0,0.37,97.9,106.7,69,0.05,107.5,116.5,10.45,118.9,41.76788,-74.15559,379.2,11.9,2.58,20.670,
11:00:54 AM,7/22/2026,260722-110051-Mohonk.bin,Mohonk,0,-0.27,721.9,0.37,100.4,107.0,70,0.05,107.6,101.2,8.89,103.3,41.76790,-74.15558,384.5,11.9,2.58,21.767,
11:00:14 AM,7/22/2026,260722-110012-Mohonk.bin,Mohonk,0,-0.38,722.0,0.25,99.2,103.5,67,0.05,103.9,95.3,8.20,97.2,41.76789,-74.15556,383.6,11.9,2.58,22.831,
10:59:40 AM,7/22/2026,260722-105937-Mohonk.bin,Mohonk,0,-0.37,722.0,0.28,99.4,103.6,67,0.05,104.0,95.6,8.22,97.5,41.76789,-74.15559,383.6,11.9,2.58,22.882,
10:59:04 AM,7/22/2026,260722-105902-Mohonk.bin,Mohonk,0,-0.38,722.0,0.24,99.3,103.4,67,0.05,103.8,95.8,8.23,97.8,41.76791,-74.15559,382.4,11.9,2.58,22.915,
10:58:26 AM,7/22/2026,260722-105824-Mohonk.bin,Mohonk,0,-0.36,722.0,0.30,99.1,103.2,67,0.05,103.6,96.0,8.24,97.9,41.76797,-74.15564,382.0,11.9,2.58,22.942,
10:57:47 AM,7/22/2026,260722-105744-Mohonk.bin,Mohonk,0,-0.39,722.0,0.20,99.3,103.3,67,0.05,103.6,96.3,8.26,98.3,41.76788,-74.15559,379.6,11.9,2.58,22.979,
10:57:08 AM,7/22/2026,260722-105706-Mohonk.bin,Mohonk,0,-0.35,722.0,0.21,99.2,102.9,67,0.05,103.3,96.6,8.27,98.6,41.76785,-74.15565,382.2,11.9,2.58,23.093,
10:56:39 AM,7/22/2026,260722-105636-Mohonk.bin,Mohonk,0,-0.38,721.9,0.25,99.1,102.7,67,0.05,103.1,96.8,8.28,98.7,41.76786,-74.15559,379.8,11.9,2.58,23.160,
10:56:07 AM,7/22/2026,260722-105605-Mohonk.bin,Mohonk,0,-0.37,721.9,0.22,99.0,102.6,67,0.05,103.0,96.9,8.28,98.8,41.76791,-74.15555,378.6,11.9,2.58,23.169,
10:55:37 AM,7/22/2026,260722-105535-Mohonk.bin,Mohonk,0,-0.38,721.9,0.22,99.0,102.6,67,0.05,102.9,96.9,8.28,98.8,41.76791,-74.15557,380.3,11.9,2.58,23.173,
10:55:03 AM,7/22/2026,260722-105501-Mohonk.bin,Mohonk,0,-0.41,721.9,0.21,98.9,102.4,67,0.05,102.8,97.1,8.30,99.0,41.76787,-74.15559,380.2,11.9,2.58,23.196,
10:54:15 AM,7/22/2026,260722-105413-Mohonk.bin,Mohonk,0,-0.40,722.0,0.21,98.9,102.4,67,0.05,102.7,97.1,8.30,99.1,41.76786,-74.15542,380.0,11.9,2.58,23.204,
10:53:28 AM,7/22/2026,260722-105325-Mohonk.bin,Mohonk,0,-0.41,721.9,0.17,98.9,102.4,67,0.05,102.7,97.2,8.30,99.1,41.76786,-74.15556,380.7,11.9,2.58,23.206,
10:52:59 AM,7/22/2026,260722-105256-Mohonk.bin,Mohonk,0,-0.40,721.9,0.19,98.8,102.3,67,0.05,102.7,97.2,8.30,99.1,0.00000,0.00000,0.0,11.9,2.58,23.220,
10:52:38 AM,7/22/2026,260722-105235-Mohonk.bin,Mohonk,0,-0.42,721.9,0.15,98.8,102.3,66,0.05,102.6,97.2,8.30,99.1,0.00000,0.00000,0.0,11.9,2.58,23.222,
10:51:54 AM,7/22/2026,260722-105151-Mohonk.bin,Mohonk,0,-0.40,721.9,0.17,98.8,102.3,66,0.05,102.6,97.2,8.30,99.1,0.00000,0.00000,0.0,11.9,2.58,23.216,
10:51:11 AM,7/22/2026,260722-105108-Mohonk.bin,Mohonk,0,-0.41,721.9,0.17,98.8,102.3,66,0.05,102.6,97.2,8.30,99.2,0.00000,0.00000,0.0,11.9,2.58,23.221,
10:50:34 AM,7/22/2026,260722-105032-Mohonk.bin,Mohonk,0,-0.40,721.9,0.15,98.8,102.3,66,0.05,102.6,97.3,8.31,99.2,0.00000,0.00000,0.0,11.9,2.58,23.214,
10:50:02 AM,7/22/2026,260722-105000-Mohonk.bin,Mohonk,0,-0.36,721.9,0.17,98.8,102.3,67,0.05,102.7,97.4,8.32,99.4,0.00000,0.00000,0.0,11.9,2.58,23.210,
10:48:54 AM,7/22/2026,260722-104852-Mohonk.bin,Mohonk,0,-0.40,722.0,0.15,99.0,102.5,67,0.05,102.9,97.6,8.34,99.6,0.00000,0.00000,0.0,11.9,2.58,23.213,
10:48:42 AM,7/22/2026,260722-104840-Mohonk.bin,Mohonk,0,-0.39,722.0,0.17,99.2,102.7,67,0.05,103.0,97.7,8.34,99.6,0.00000,0.00000,0.0,11.9,2.58,23.218,
10:35:44 AM,7/15/2026,260715-103541-Mohonk.bin,Mohonk,0,5.26,725.5,3.14,75.8,119.0,77,0.06,120.9,4.6,0.57,4.7,41.76791,-74.15559,379.0,11.9,2.64,5.996,
10:35:15 AM,7/15/2026,260715-103513-Mohonk.bin,Mohonk,0,0.52,725.5,0.12,69.8,109.6,71,0.05,111.3,5.0,0.62,5.1,41.76793,-74.15566,379.2,11.9,2.64,6.016,
10:34:49 AM,7/15/2026,260715-103447-Mohonk.bin,Mohonk,0,0.49,725.5,0.10,69.3,108.6,71,0.05,110.4,5.7,0.70,5.8,41.76787,-74.15559,378.7,11.9,2.64,6.045,
10:34:22 AM,7/15/2026,260715-103420-Mohonk.bin,Mohonk,0,0.48,725.5,0.09,69.3,108.6,71,0.05,110.3,7.1,0.88,7.2,41.76789,-74.15555,377.5,11.9,2.64,6.064,
10:33:52 AM,7/15/2026,260715-103349-Mohonk.bin,Mohonk,0,0.49,725.5,0.07,69.7,108.9,71,0.05,110.6,10.0,1.24,10.2,41.76788,-74.15559,384.5,11.9,2.64,6.160,
10:33:24 AM,7/15/2026,260715-103322-Mohonk.bin,Mohonk,0,0.52,725.5,0.12,69.5,108.2,70,0.05,110.0,14.1,1.75,14.4,41.76788,-74.15557,382.8,11.9,2.64,6.270,
10:33:12 AM,7/15/2026,260715-103310-Mohonk.bin,Mohonk,0,0.49,725.5,0.14,69.4,108.0,70,0.05,109.8,16.0,1.98,16.4,41.76787,-74.15556,381.9,11.9,2.64,6.296,
10:32:46 AM,7/15/2026,260715-103243-Mohonk.bin,Mohonk,0,0.46,725.5,0.10,69.3,107.4,70,0.05,109.2,21.3,2.63,21.8,41.76785,-74.15556,380.8,11.9,2.64,6.419,
10:32:17 AM,7/15/2026,260715-103214-Mohonk.bin,Mohonk,0,0.45,725.4,0.15,69.4,107.1,70,0.05,108.8,26.7,3.28,27.3,41.76786,-74.15556,382.9,11.9,2.64,6.577,
10:32:04 AM,7/15/2026,260715-103201-Mohonk.bin,Mohonk,0,0.45,725.5,0.16,69.5,107.1,70,0.05,108.8,28.7,3.52,29.3,41.76786,-74.15556,383.4,11.9,2.64,6.604,
10:31:35 AM,7/15/2026,260715-103133-Mohonk.bin,Mohonk,0,0.43,725.4,0.17,69.9,107.2,70,0.05,108.9,34.9,4.26,35.6,41.76788,-74.15555,379.4,11.9,2.64,6.782,
10:31:09 AM,7/15/2026,260715-103106-Mohonk.bin,Mohonk,0,0.46,725.4,0.22,69.9,106.5,69,0.05,108.3,41.9,5.09,42.7,41.76788,-74.15554,380.1,11.9,2.64,6.974,
10:30:38 AM,7/15/2026,260715-103036-Mohonk.bin,Mohonk,0,0.47,725.5,0.25,69.7,105.7,69,0.05,107.4,48.8,5.89,49.8,41.76789,-74.15555,384.1,11.9,2.64,7.182,
10:30:24 AM,7/15/2026,260715-103022-Mohonk.bin,Mohonk,0,0.48,725.5,0.31,69.7,105.4,69,0.05,107.2,51.5,6.21,52.6,41.76788,-74.15556,386.2,11.9,2.64,7.250,
10:29:54 AM,7/15/2026,260715-102951-Mohonk.bin,Mohonk,0,0.50,725.4,0.37,69.6,104.7,68,0.05,106.5,59.8,7.17,61.0,41.76789,-74.15556,382.0,11.9,2.64,7.444,
10:29:27 AM,7/15/2026,260715-102925-Mohonk.bin,Mohonk,0,0.45,725.4,0.38,69.5,104.0,68,0.05,105.7,67.1,8.01,68.4,41.76788,-74.15558,382.8,11.9,2.64,7.647,
10:29:00 AM,7/15/2026,260715-102857-Mohonk.bin,Mohonk,0,0.42,725.4,0.40,69.6,103.4,67,0.05,105.2,75.4,8.95,76.9,41.76787,-74.15560,378.9,11.9,2.64,7.879,
10:28:25 AM,7/15/2026,260715-102823-Mohonk.bin,Mohonk,0,0.46,725.4,0.53,69.9,102.3,67,0.05,104.1,86.1,10.10,87.8,41.76788,-74.15561,384.9,11.9,2.64,8.386,
10:27:56 AM,7/15/2026,260715-102754-Mohonk.bin,Mohonk,0,0.47,725.5,0.63,70.6,102.2,66,0.05,104.0,96.7,11.23,98.6,41.76788,-74.15558,381.2,11.9,2.64,8.797,
10:27:30 AM,7/15/2026,260715-102728-Mohonk.bin,Mohonk,0,0.38,725.4,0.46,71.9,102.5,67,0.05,104.3,105.5,12.09,107.6,41.76787,-74.15557,381.4,11.9,2.64,9.366,
10:27:04 AM,7/15/2026,260715-102701-Mohonk.bin,Mohonk,0,0.36,725.4,0.51,73.3,101.7,66,0.05,103.5,112.4,12.57,114.7,41.76788,-74.15559,380.0,11.9,2.64,10.389,
10:26:38 AM,7/15/2026,260715-102635-Mohonk.bin,Mohonk,0,0.36,725.4,0.46,74.2,101.8,66,0.05,103.6,115.3,12.77,117.7,41.76790,-74.15559,384.2,11.9,2.64,10.802,
10:25:50 AM,7/15/2026,260715-102548-Mohonk.bin,Mohonk,0,0.29,725.4,0.47,75.8,102.1,66,0.05,103.9,119.1,12.97,121.5,41.76790,-74.15559,383.2,11.9,2.64,11.531,
10:25:24 AM,7/15/2026,260715-102522-Mohonk.bin,Mohonk,0,0.28,725.4,0.53,76.9,102.0,66,0.05,103.8,121.2,13.02,123.6,41.76787,-74.15559,384.4,11.9,2.64,12.129,
10:24:57 AM,7/15/2026,260715-102455-Mohonk.bin,Mohonk,0,0.24,725.5,0.46,77.9,102.5,67,0.05,104.2,123.4,13.15,125.8,41.76787,-74.15560,384.4,11.9,2.64,12.471,
10:24:22 AM,7/15/2026,260715-102419-Mohonk.bin,Mohonk,0,0.15,725.4,0.41,79.2,102.6,67,0.05,104.3,125.7,13.22,128.2,41.76791,-74.15561,386.8,11.9,2.64,13.074,
10:23:50 AM,7/15/2026,260715-102348-Mohonk.bin,Mohonk,0,0.16,725.4,0.47,81.9,103.4,67,0.05,105.1,127.4,13.10,130.0,41.76788,-74.15557,381.1,11.9,2.64,14.103,
10:23:20 AM,7/15/2026,260715-102317-Mohonk.bin,Mohonk,0,0.08,725.5,0.56,84.2,104.1,68,0.05,105.7,126.7,12.78,129.2,41.76788,-74.15562,387.5,11.9,2.64,14.956,
10:22:55 AM,7/15/2026,260715-102253-Mohonk.bin,Mohonk,0,0.04,725.5,0.55,86.6,104.5,68,0.05,106.0,125.6,12.39,128.2,41.76788,-74.15565,391.7,11.9,2.64,16.040,
10:22:28 AM,7/15/2026,260715-102225-Mohonk.bin,Mohonk,0,-0.12,725.5,0.43,90.3,106.3,69,0.05,107.7,123.9,11.94,126.4,41.76786,-74.15565,394.9,11.9,2.64,17.124,
10:22:00 AM,7/15/2026,260715-102157-Mohonk.bin,Mohonk,0,-0.14,725.5,0.48,93.4,106.0,69,0.05,107.1,124.0,11.55,126.5,41.76788,-74.15558,385.2,11.9,2.64,18.767,
10:21:35 AM,7/15/2026,260715-102133-Mohonk.bin,Mohonk,0,-0.16,725.6,0.64,95.1,105.1,68,0.05,106.0,125.2,11.38,127.7,41.76789,-74.15553,381.3,11.9,2.64,20.027,
10:21:06 AM,7/15/2026,260715-102103-Mohonk.bin,Mohonk,0,-0.27,725.5,0.40,96.5,105.1,68,0.05,105.9,121.9,10.92,124.4,41.76790,-74.15559,384.0,11.9,2.64,20.734,
10:20:25 AM,7/15/2026,260715-102023-Mohonk.bin,Mohonk,0,-0.34,725.4,0.42,97.9,105.1,68,0.05,105.8,115.1,10.17,117.4,41.76788,-74.15558,381.5,11.9,2.64,21.417,
10:19:55 AM,7/15/2026,260715-101953-Mohonk.bin,Mohonk,0,-0.41,725.5,0.31,100.6,105.6,69,0.05,106.1,103.9,8.99,106.0,41.76789,-74.15556,380.0,11.9,2.64,22.504,
10:19:31 AM,7/15/2026,260715-101928-Mohonk.bin,Mohonk,0,-0.56,725.5,0.17,102.8,104.2,68,0.05,104.3,97.2,8.14,99.2,41.76787,-74.15562,385.6,11.9,2.64,24.297,
10:19:05 AM,7/15/2026,260715-101903-Mohonk.bin,Mohonk,0,-0.57,725.5,0.11,103.2,103.7,67,0.05,103.8,96.5,8.01,98.4,41.76787,-74.15565,388.5,11.9,2.64,24.700,
10:18:39 AM,7/15/2026,260715-101837-Mohonk.bin,Mohonk,0,-0.58,725.5,0.11,103.2,103.7,67,0.05,103.8,96.4,8.01,98.4,41.76794,-74.15565,391.2,11.9,2.64,24.704,
10:18:14 AM,7/15/2026,260715-101812-Mohonk.bin,Mohonk,0,-0.59,725.5,0.09,103.2,103.7,67,0.05,103.8,96.3,8.00,98.3,41.76789,-74.15563,388.6,11.9,2.64,24.721,
10:17:44 AM,7/15/2026,260715-101742-Mohonk.bin,Mohonk,0,-0.60,725.5,0.10,103.3,103.8,67,0.05,103.8,96.3,7.99,98.2,41.76789,-74.15560,384.8,11.9,2.64,24.748,
10:17:14 AM,7/15/2026,260715-101711-Mohonk.bin,Mohonk,0,-0.61,725.5,0.12,103.2,103.7,67,0.05,103.8,96.3,7.99,98.2,41.76791,-74.15561,384.3,11.9,2.64,24.754,
10:16:37 AM,7/15/2026,260715-101635-Mohonk.bin,Mohonk,0,-0.61,725.4,0.10,103.3,103.8,67,0.05,103.8,96.2,7.98,98.1,41.76797,-74.15562,384.8,11.9,2.64,24.763,
10:16:10 AM,7/15/2026,260715-101608-Mohonk.bin,Mohonk,0,-0.61,725.4,0.09,103.3,103.8,67,0.05,103.8,96.2,7.98,98.1,41.76791,-74.15560,384.8,11.9,2.64,24.770,
10:15:43 AM,7/15/2026,260715-101540-Mohonk.bin,Mohonk,0,-0.61,725.5,0.12,103.3,103.8,67,0.05,103.8,96.2,7.98,98.1,41.76784,-74.15560,388.3,11.9,2.64,24.767,
10:15:15 AM,7/15/2026,260715-101513-Mohonk.bin,Mohonk,0,-0.62,725.5,0.09,103.4,103.8,67,0.05,103.9,96.1,7.97,98.1,41.76780,-74.15565,396.9,11.9,2.64,24.783,
10:14:51 AM,7/15/2026,260715-101449-Mohonk.bin,Mohonk,0,-0.58,725.5,0.09,103.4,103.8,67,0.05,103.9,96.1,7.97,98.0,41.76785,-74.15573,406.6,11.9,2.64,24.810,
10:14:27 AM,7/15/2026,260715-101424-Mohonk.bin,Mohonk,0,-0.63,725.5,0.08,103.5,103.9,68,0.05,103.9,96.0,7.95,97.9,41.76783,-74.15568,400.6,11.9,2.64,24.819,
10:14:00 AM,7/15/2026,260715-101358-Mohonk.bin,Mohonk,0,-0.63,725.5,0.05,103.6,103.9,68,0.05,103.9,95.6,7.93,97.6,41.76788,-74.15564,393.6,11.9,2.64,24.828,
10:13:29 AM,7/15/2026,260715-101327-Mohonk.bin,Mohonk,0,-0.63,725.5,0.10,103.7,103.9,68,0.05,104.0,95.5,7.91,97.4,41.76795,-74.15559,387.2,11.9,2.64,24.881,
10:13:01 AM,7/15/2026,260715-101259-Mohonk.bin,Mohonk,0,-0.64,725.5,0.05,103.7,103.9,68,0.05,103.9,95.6,7.91,97.6,41.76794,-74.15561,386.4,11.9,2.64,24.913,
10:12:32 AM,7/15/2026,260715-101229-Mohonk.bin,Mohonk,0,-0.63,725.5,0.04,103.8,103.9,68,0.05,103.9,95.7,7.91,97.6,41.76800,-74.15564,388.2,11.9,2.64,24.950,
10:12:04 AM,7/15/2026,260715-101201-Mohonk.bin,Mohonk,0,-0.63,725.5,0.07,103.7,103.9,68,0.05,103.9,95.7,7.91,97.6,41.76798,-74.15569,393.9,11.9,2.64,24.939,
10:10:31 AM,7/15/2026,260715-101029-Osiris.bin,Osiris,0,-0.55,725.5,0.12,102.9,103.4,67,0.05,103.4,96.5,8.01,98.5,41.76788,-74.15562,387.0,11.9,2.64,24.760,
10:10:16 AM,7/15/2026,260715-101013-Osiris.bin,Osiris,0,-0.55,725.5,0.10,102.9,103.4,67,0.05,103.4,96.4,8.00,98.4,41.76787,-74.15560,384.5,11.9,2.64,24.759,
10:09:39 AM,7/15/2026,260715-100937-Osiris.bin,Osiris,0,-0.57,725.5,0.09,102.9,103.3,67,0.05,103.4,96.5,8.00,98.4,41.76790,-74.15565,390.5,11.9,2.64,24.763,
10:08:55 AM,7/15/2026,260715-100853-Osiris.bin,Osiris,0,-0.54,725.3,0.10,102.5,102.9,67,0.05,103.0,96.4,8.00,98.4,41.76784,-74.15559,389.9,11.9,2.64,24.785,
10:08:26 AM,7/15/2026,260715-100824-Osiris.bin,Osiris,0,-0.58,725.5,0.15,102.6,103.0,67,0.05,103.0,96.3,7.98,98.2,41.76784,-74.15561,389.6,11.9,2.64,24.795,
10:07:46 AM,7/15/2026,260715-100744-Osiris.bin,Osiris,0,-0.58,725.5,0.09,102.6,102.9,67,0.05,103.0,96.0,7.95,97.9,41.76790,-74.15562,392.3,11.9,2.64,24.822,
10:07:21 AM,7/15/2026,260715-100718-Osiris.bin,Osiris,0,-0.58,725.5,0.07,102.6,102.9,67,0.05,103.0,95.8,7.94,97.7,41.76791,-74.15555,376.3,12.0,2.64,24.837,
10:06:28 AM,7/15/2026,260715-100625-Osiris.bin,Osiris,0,-0.56,725.5,0.09,102.6,102.9,67,0.05,102.9,96.0,7.95,98.0,41.76782,-74.15522,311.0,11.9,2.64,24.855,
10:05:59 AM,7/15/2026,260715-100557-Osiris.bin,Osiris,0,-0.58,725.5,0.09,102.6,102.9,67,0.05,102.9,96.2,7.97,98.1,41.76773,-74.15488,231.3,11.9,2.64,24.869,
10:05:25 AM,7/15/2026,260715-100522-Osiris.bin,Osiris,0,-0.58,725.5,0.06,102.6,102.8,67,0.05,102.8,96.2,7.97,98.2,0.00000,0.00000,0.0,11.9,2.64,24.893,
10:04:46 AM,7/15/2026,260715-100444-Osiris.bin,Osiris,0,-0.54,725.5,0.07,102.6,102.8,67,0.05,102.8,96.4,7.98,98.4,0.00000,0.00000,0.0,11.9,2.64,24.899,
10:04:18 AM,7/15/2026,260715-100415-Osiris.bin,Osiris,0,-0.55,725.4,0.06,99.0,99.1,64,0.05,99.2,96.6,7.99,98.5,0.00000,0.00000,0.0,11.9,2.64,24.908,
1:52:13 PM,7/8/2026,260708-135210-Osiris.bin,Osiris,0,56.54,752.3,13.40,409.3,483.8,314,0.23,490.2,4.0,0.38,4.0,41.57921,-74.16576,113.8,11.9,2.66,16.940,
1:51:45 PM,7/8/2026,260708-135143-Osiris.bin,Osiris,0,32.24,752.4,1.83,363.4,424.8,276,0.20,430.1,4.6,0.44,4.7,41.57922,-74.16577,113.8,11.9,2.66,17.437,
1:51:15 PM,7/8/2026,260708-135113-Osiris.bin,Osiris,0,43.17,752.3,2.31,319.9,360.1,234,0.17,363.8,5.8,0.54,5.9,41.57923,-74.16579,114.2,11.9,2.66,19.146,
1:50:50 PM,7/8/2026,260708-135047-Osiris.bin,Osiris,0,70.59,752.4,6.55,304.5,330.1,215,0.16,332.5,9.4,0.84,9.6,41.57923,-74.16579,114.4,11.9,2.66,20.946,
1:49:56 PM,7/8/2026,260708-134953-Osiris.bin,Osiris,0,92.79,752.3,3.49,274.2,283.3,184,0.13,284.2,46.0,3.92,46.9,41.57923,-74.16581,113.9,11.9,2.66,23.317,
1:49:30 PM,7/8/2026,260708-134927-Osiris.bin,Osiris,0,5.00,752.4,2.08,259.6,262.2,170,0.12,262.4,27.8,2.32,28.4,41.57922,-74.16582,112.7,11.9,2.66,24.478,
1:48:45 PM,7/8/2026,260708-134843-Osiris.bin,Osiris,0,1.90,752.4,1.54,211.8,209.4,136,0.10,209.1,76.5,6.24,78.0,41.57920,-74.16582,112.0,11.9,2.66,25.606,
1:48:16 PM,7/8/2026,260708-134814-Osiris.bin,Osiris,0,0.76,752.4,1.33,202.0,198.8,129,0.09,198.5,94.8,7.71,96.7,41.57919,-74.16584,111.7,11.9,2.66,25.848,
1:47:41 PM,7/8/2026,260708-134738-Osiris.bin,Osiris,0,0.87,752.3,1.31,202.7,199.2,129,0.09,198.9,96.3,7.82,98.3,41.57916,-74.16582,110.7,11.9,2.66,25.925,
1:47:09 PM,7/8/2026,260708-134706-Osiris.bin,Osiris,0,0.80,752.5,1.26,202.9,199.1,129,0.09,198.7,96.2,7.80,98.2,41.57915,-74.16582,109.2,11.9,2.66,26.005,
1:46:44 PM,7/8/2026,260708-134642-Osiris.bin,Osiris,0,0.78,752.4,1.27,202.7,198.6,129,0.09,198.1,97.4,7.89,99.4,41.57915,-74.16581,109.0,11.9,2.66,26.085,
1:45:53 PM,7/8/2026,260708-134550-Osiris.bin,Osiris,0,0.47,752.3,1.23,202.5,197.9,129,0.09,197.4,99.8,8.07,101.8,41.57914,-74.16577,108.9,11.9,2.66,26.204,
1:45:24 PM,7/8/2026,260708-134521-Osiris.bin,Osiris,0,0.20,752.4,1.03,202.2,197.2,128,0.09,196.6,102.4,8.25,104.4,41.57914,-74.16574,108.9,11.9,2.66,26.349,
1:44:57 PM,7/8/2026,260708-134455-Osiris.bin,Osiris,0,0.24,752.4,0.82,202.5,196.7,128,0.09,196.1,103.0,8.27,105.1,41.57914,-74.16573,109.0,11.9,2.66,26.539,
1:44:33 PM,7/8/2026,260708-134431-Osiris.bin,Osiris,0,0.11,752.3,0.66,204.6,197.9,129,0.09,197.2,102.9,8.23,105.0,41.57915,-74.16573,109.2,11.9,2.66,26.764,
1:44:05 PM,7/8/2026,260708-134402-Osiris.bin,Osiris,0,0.07,752.4,0.49,205.1,197.0,128,0.09,196.1,104.9,8.33,107.0,41.57917,-74.16570,109.5,11.9,2.66,27.152,
1:43:29 PM,7/8/2026,260708-134326-Osiris.bin,Osiris,0,0.00,752.3,0.52,207.4,197.9,129,0.09,196.9,105.3,8.32,107.5,41.57919,-74.16568,111.1,11.9,2.66,27.506,
1:43:03 PM,7/8/2026,260708-134301-Osiris.bin,Osiris,0,-0.01,752.4,0.56,211.2,199.0,129,0.09,197.7,105.1,8.19,107.2,41.57921,-74.16567,112.9,11.9,2.66,28.194,
10:43:46 AM,7/8/2026,260708-104343-Mohonk.bin,Mohonk,0,1.01,730.4,0.64,69.5,109.0,71,0.05,110.7,9.8,1.22,10.0,41.76795,-74.15562,382.6,11.9,2.66,6.041,
10:43:19 AM,7/8/2026,260708-104317-Mohonk.bin,Mohonk,0,0.45,730.4,0.07,69.3,108.5,70,0.05,110.2,12.0,1.49,12.3,41.76797,-74.15561,384.9,11.9,2.66,6.095,
10:42:54 AM,7/8/2026,260708-104252-Mohonk.bin,Mohonk,0,0.44,730.4,0.16,69.3,108.2,70,0.05,110.0,15.2,1.88,15.5,41.76799,-74.15562,382.0,11.9,2.66,6.155,
10:42:22 AM,7/8/2026,260708-104220-Mohonk.bin,Mohonk,0,0.43,730.3,0.13,69.0,107.7,70,0.05,109.4,20.6,2.55,21.0,41.76799,-74.15561,373.2,11.9,2.66,6.191,
10:41:58 AM,7/8/2026,260708-104155-Mohonk.bin,Mohonk,0,0.41,730.4,0.11,68.4,106.5,69,0.05,108.2,25.2,3.12,25.7,41.76792,-74.15552,377.8,11.9,2.66,6.289,
10:40:47 AM,7/8/2026,260708-104044-Mohonk.bin,Mohonk,0,0.38,730.5,0.12,68.7,106.7,69,0.05,108.4,30.1,3.71,30.7,41.76785,-74.15562,386.6,11.9,2.66,6.347,
10:40:21 AM,7/8/2026,260708-104019-Mohonk.bin,Mohonk,0,0.40,730.4,0.12,68.5,106.2,69,0.05,107.9,35.2,4.33,35.9,41.76788,-74.15568,384.7,11.9,2.66,6.439,
10:39:41 AM,7/8/2026,260708-103939-Mohonk.bin,Mohonk,0,0.38,730.5,0.13,68.3,105.2,68,0.05,107.0,42.1,5.16,42.9,41.76782,-74.15560,378.0,11.9,2.66,6.602,
10:39:26 AM,7/8/2026,260708-103924-Mohonk.bin,Mohonk,0,0.43,730.4,0.19,68.1,105.0,68,0.05,106.7,45.8,5.61,46.8,41.76783,-74.15559,383.6,11.9,2.66,6.639,
10:38:48 AM,7/8/2026,260708-103846-Mohonk.bin,Mohonk,0,0.39,730.4,0.23,68.0,104.0,68,0.05,105.7,56.5,6.87,57.6,41.76786,-74.15554,384.0,11.9,2.66,6.880,
10:38:18 AM,7/8/2026,260708-103816-Mohonk.bin,Mohonk,0,0.46,730.4,0.37,67.6,102.8,67,0.05,104.5,64.4,7.81,65.7,41.76785,-74.15556,384.3,11.9,2.66,7.047,
10:37:45 AM,7/8/2026,260708-103743-Mohonk.bin,Mohonk,0,0.43,730.4,0.37,67.9,102.5,67,0.05,104.3,69.0,8.31,70.4,41.76787,-74.15556,385.3,11.9,2.66,7.307,
10:37:22 AM,7/8/2026,260708-103720-Mohonk.bin,Mohonk,0,0.44,730.3,0.39,67.9,102.4,67,0.05,104.1,71.9,8.65,73.4,41.76789,-74.15559,381.0,11.9,2.66,7.370,
