lakeID,Date,Time,Depth_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,turbidity_Fnu,pH,orp_MV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
MHK,5/7/2025,11:54:51,7,6.57,10.72,87.4,0.08,-0.68,NA,NA,NA,95.1,0.04,62,NA,41.76787,-74.1556,386.7,727.6
MHK,5/7/2025,11:55:18,7.25,6.459,10.7,87,0.09,-0.67,NA,NA,NA,95.2,0.04,62,NA,41.76791,-74.15562,379,727.7
MHK,5/7/2025,11:55:41,7.5,6.374,10.71,86.8,0.08,-0.66,NA,NA,NA,95.2,0.04,62,NA,41.7679,-74.15563,374.3,727.7
MHK,5/7/2025,11:56:09,7.75,6.292,10.69,86.5,0.09,-0.69,NA,NA,NA,95.3,0.04,62,NA,41.76793,-74.1556,374.1,727.7
MHK,5/7/2025,11:56:36,8,6.247,10.66,86.2,0.1,-0.67,NA,NA,NA,95.1,0.04,62,NA,41.76791,-74.15559,376.4,727.7
MHK,5/7/2025,11:57:05,8.25,6.207,10.64,86,0.07,-0.66,NA,NA,NA,95.1,0.04,62,NA,41.76788,-74.15556,369.9,727.7
MHK,5/7/2025,11:57:52,8.5,6.152,10.62,85.7,0.06,-0.64,NA,NA,NA,95,0.04,62,NA,41.76791,-74.1555,357.4,727.7
MHK,5/7/2025,11:58:24,8.75,6.092,10.59,85.3,0.06,-0.64,NA,NA,NA,95,0.04,62,NA,41.76789,-74.15556,368.6,727.6
MHK,5/7/2025,11:58:47,9,6.057,10.53,84.7,0.01,-0.66,NA,NA,NA,95,0.04,62,NA,41.76787,-74.15556,372,727.6
MHK,5/7/2025,11:59:11,9.25,6.034,10.44,84,0.03,-0.65,NA,NA,NA,95.1,0.04,62,NA,41.76787,-74.15559,380.5,727.6
MHK,5/7/2025,11:59:39,9.5,6.008,10.29,82.7,0.08,-0.64,NA,NA,NA,95.4,0.04,62,NA,41.7679,-74.15559,382.5,727.6
MHK,5/7/2025,12:00:07,9.75,5.981,9.9,79.5,0.05,-0.63,NA,NA,NA,95.8,0.04,62,NA,41.76785,-74.15558,384.6,727.6
MHK,5/7/2025,12:00:41,10,5.953,9.58,76.9,0.04,-0.67,NA,NA,NA,96.1,0.04,62,NA,41.76782,-74.15556,382.1,727.7
MHK,5/7/2025,12:02:24,10.25,5.88,8.93,71.5,0.05,-0.65,NA,NA,NA,96.5,0.05,63,NA,41.76786,-74.15569,385.1,727.7
MHK,5/7/2025,12:02:49,10.5,5.872,8.83,70.8,0.08,-0.64,NA,NA,NA,96.5,0.05,63,NA,41.76792,-74.15572,391.6,727.6
MHK,5/7/2025,12:03:15,10.75,5.844,8.85,70.9,0.03,-0.62,NA,NA,NA,96.5,0.05,63,NA,41.76797,-74.15576,395,727.7
MHK,5/7/2025,12:03:45,11,5.807,8.92,71.3,0.05,-0.65,NA,NA,NA,96.4,0.05,63,NA,41.76784,-74.15569,392.7,727.6
MHK,5/7/2025,12:04:14,11.25,5.797,8.85,70.8,0.05,-0.63,NA,NA,NA,96.7,0.05,63,NA,41.76779,-74.15569,392.9,727.7
MHK,5/7/2025,12:04:38,11.5,5.781,8.54,68.2,0.09,-0.62,NA,NA,NA,97.5,0.05,63,NA,41.76779,-74.15565,387.8,727.7
MHK,5/7/2025,12:05:05,11.75,5.768,8.18,65.4,0.07,-0.6,NA,NA,NA,98,0.05,64,NA,41.76781,-74.15558,386.8,727.8
MHK,5/7/2025,12:05:30,12,5.756,7.95,63.5,0.06,-0.61,NA,NA,NA,98.3,0.05,64,NA,41.76782,-74.1555,388.4,727.7
