lakeID,Date,Time,Depth_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,turbidity_Fnu,pH,orp_MV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
MHK,9/4/2024,10:23:33,9.75,6.785,1.85,15.2,0.14,-0.06,NA,6.51,NA,96.1,0.04,62,NA,41.76784,-74.15554,380.9,740.2
MHK,9/4/2024,10:24:04,10,6.619,1.07,8.7,0.08,-0.08,NA,6.49,NA,96.4,0.05,63,NA,41.76781,-74.15543,393.1,740.2
MHK,9/4/2024,10:24:29,10.25,6.545,0.77,6.3,0.05,-0.06,NA,6.48,NA,96.4,0.05,63,NA,41.76784,-74.15543,398.6,740.2
MHK,9/4/2024,10:25:13,10.5,6.405,0.55,4.4,0.07,-0.05,NA,6.46,NA,97.7,0.05,63,NA,41.76771,-74.15541,410.1,740.2
MHK,9/4/2024,10:25:44,10.75,6.357,0.46,3.8,0.09,-0.03,NA,6.46,NA,98.1,0.05,64,NA,41.76771,-74.15541,414.2,740.3
MHK,9/4/2024,10:26:09,11,6.286,0.42,3.4,0.1,0,NA,6.46,NA,99.2,0.05,64,NA,41.76779,-74.15548,403.9,740.3
MHK,9/4/2024,10:26:40,11.25,6.169,0.39,3.1,0.07,0.01,NA,6.47,NA,100.6,0.05,65,NA,41.76788,-74.15555,392.5,740.2
MHK,9/4/2024,10:27:03,11.5,6.111,0.36,2.9,0.07,-0.01,NA,6.49,NA,101.9,0.05,66,NA,41.76782,-74.15556,393.3,740.2
MHK,9/4/2024,10:27:43,11.75,6.073,0.34,2.7,0.04,0,NA,6.51,NA,103.4,0.05,67,NA,41.76792,-74.15565,368.9,740.2
MHK,9/4/2024,10:28:16,12,6.063,0.32,2.5,0.84,0.49,NA,6.53,NA,104.5,0.05,68,NA,41.76801,-74.15565,363.6,740.2
