lakeID,Date,Time,Depth_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,turbidity_Fnu,pH,orp_MV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
MHK,8/13/2024,11:06:58,5.5,15.701,11.27,113.5,0.46,-0.31,NA,7.19,NA,93.1,0.04,61,NA,41.76789,-74.15557,383.3,729.9
MHK,8/13/2024,11:07:27,5.75,14.929,11.54,114.3,0.56,-0.26,NA,7.18,NA,92.5,0.04,60,NA,41.76793,-74.15558,378.7,730
MHK,8/13/2024,11:07:52,6,13.845,11.49,111.2,0.42,-0.23,NA,7.16,NA,92.6,0.04,60,NA,41.76791,-74.15553,383.3,730
MHK,8/13/2024,11:08:36,6.25,13.469,11.38,109.2,0.54,-0.17,NA,7.12,NA,92,0.04,60,NA,41.76786,-74.15555,385.5,730
MHK,8/13/2024,11:09:00,6.5,12.654,11.32,106.7,0.62,-0.16,NA,7.1,NA,92,0.04,60,NA,41.76787,-74.15557,386.9,730
MHK,8/13/2024,11:09:31,6.75,11.491,11.18,102.5,0.53,-0.15,NA,7.07,NA,91.8,0.04,60,NA,41.76788,-74.15555,386.3,730
MHK,8/13/2024,11:09:53,7,11.187,10.95,99.8,0.42,-0.08,NA,7.04,NA,91.6,0.04,60,NA,41.76788,-74.15556,383.7,730
MHK,8/13/2024,11:10:40,7.25,11.224,10.89,99.4,0.47,-0.1,NA,7,NA,91.2,0.04,59,NA,41.76785,-74.15559,383.2,730
MHK,8/13/2024,11:11:02,7.5,10.391,10.69,95.6,0.39,-0.14,NA,6.98,NA,91.4,0.04,59,NA,41.76786,-74.1556,384.2,730
MHK,8/13/2024,11:11:24,7.75,9.728,10.21,89.9,0.41,-0.07,NA,6.94,NA,91.8,0.04,60,NA,41.76786,-74.15558,382,730
MHK,8/13/2024,11:11:50,8,8.795,9.5,81.8,0.34,-0.09,NA,6.88,NA,92.4,0.04,60,NA,41.76786,-74.15557,378.8,729.9
MHK,8/13/2024,11:12:40,8.25,8.408,8.68,74.1,1.04,0.11,NA,6.79,NA,92.2,0.04,60,NA,41.76788,-74.15555,380.8,729.9
MHK,8/13/2024,11:13:13,8.5,7.989,8.41,71,0.26,-0.01,NA,6.75,NA,92.3,0.04,60,NA,41.76788,-74.15554,379.4,730
MHK,8/13/2024,11:13:35,8.75,7.712,7.81,65.5,0.73,0.23,NA,6.71,NA,92.3,0.04,60,NA,41.76789,-74.15555,372.9,730
MHK,8/13/2024,11:13:57,9,7.723,7.31,61.3,0.6,0.08,NA,6.67,NA,91.9,0.04,60,NA,41.76788,-74.15554,374.8,730
MHK,8/13/2024,11:14:19,9.25,7.445,6.68,55.7,0.33,0.05,NA,6.64,NA,92.4,0.04,60,NA,41.76787,-74.15556,378,729.9
MHK,8/13/2024,11:15:15,9.5,6.971,5.66,46.6,0.14,-0.02,NA,6.57,NA,93.4,0.04,61,NA,41.76785,-74.15553,383.4,730
MHK,8/13/2024,11:15:38,9.75,6.785,4.78,39.1,0.18,0.06,NA,6.53,NA,93.7,0.04,61,NA,41.76786,-74.15556,381.4,730
MHK,8/13/2024,11:16:05,10,6.662,3.91,31.9,0.26,0.06,NA,6.5,NA,93.9,0.04,61,NA,41.76786,-74.15559,374.7,730
MHK,8/13/2024,11:16:25,10.25,6.514,3.11,25.4,0.13,0.02,NA,6.47,NA,94.9,0.04,62,NA,41.76787,-74.15558,376.7,730
MHK,8/13/2024,11:16:53,10.5,6.396,2.05,16.7,0.06,0,NA,6.44,NA,95.7,0.04,62,NA,41.76788,-74.15557,374.2,730
MHK,8/13/2024,11:17:19,10.75,6.254,1.3,10.5,0.1,-0.02,NA,6.42,NA,96.3,0.04,63,NA,41.7679,-74.15554,380,729.9
MHK,8/13/2024,11:17:43,11,6.13,0.9,7.2,0.12,0.03,NA,6.4,NA,96.7,0.05,63,NA,41.76789,-74.15554,382.9,730
MHK,8/13/2024,11:18:11,11.25,6.065,0.63,5.1,0.1,0.01,NA,6.37,NA,99.3,0.05,65,NA,41.76788,-74.15554,379,730
MHK,8/13/2024,11:18:33,11.5,6.043,0.53,4.3,0.08,0.03,NA,6.38,NA,99.9,0.05,65,NA,41.76788,-74.15553,379.1,730
MHK,8/13/2024,11:19:18,11.75,5.994,0.41,3.3,0.23,0.42,NA,6.4,NA,100.8,0.05,65,NA,41.76788,-74.15553,380.6,729.9
MHK,8/13/2024,11:19:39,12,6.015,0.38,3.1,0.08,0.05,NA,6.42,NA,100.3,0.05,65,NA,41.76788,-74.15554,382.5,730
