Date,Time,Site_Name,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,specificConductivity_uSpcm,salinity_psu,tds_mgpL,barometerAirHandheld_mbars,lakeID,Depth_m,turbidity_Fnu,orp_MV,waterPressure_barA,pH,latitude,longitude,altitude_m,date
6/10/2026,10:30:19,Mohonk,21.248,8.59,96.9,0.12,-0.4,102.9,0.05,67,726.7,MHK,2.5,NA,NA,NA,NA,41.766,-74.158,379,2026-06-10
6/10/2026,10:30:44,Mohonk,21.192,8.57,96.5,0.1,-0.38,103.2,0.05,67,726.7,MHK,2.75,NA,NA,NA,NA,41.766,-74.158,379,2026-06-10
6/10/2026,10:31:12,Mohonk,19.618,9.18,100.2,0.2,-0.31,103.9,0.05,68,726.8,MHK,3,NA,NA,NA,NA,41.766,-74.158,379,2026-06-10
6/10/2026,10:31:38,Mohonk,18.738,9.67,103.8,0.33,-0.22,101.9,0.05,66,726.7,MHK,3.25,NA,NA,NA,NA,41.766,-74.158,379,2026-06-10
6/10/2026,10:32:02,Mohonk,18.407,9.86,105.1,0.33,-0.19,101.1,0.05,66,726.8,MHK,3.5,NA,NA,NA,NA,41.766,-74.158,379,2026-06-10
6/10/2026,10:32:34,Mohonk,18.078,9.84,104.2,0.23,-0.17,101,0.05,66,726.7,MHK,3.75,NA,NA,NA,NA,41.766,-74.158,379,2026-06-10
6/10/2026,10:32:59,Mohonk,17.806,9.74,102.5,0.3,-0.16,101.4,0.05,66,726.8,MHK,4,NA,NA,NA,NA,41.766,-74.158,379,2026-06-10
6/10/2026,10:33:25,Mohonk,17.441,9.88,103.2,0.46,-0.07,101.7,0.05,66,726.8,MHK,4.25,NA,NA,NA,NA,41.766,-74.158,379,2026-06-10
6/10/2026,10:33:51,Mohonk,16.571,10.44,107.1,0.59,0.02,102.2,0.05,66,726.8,MHK,4.5,NA,NA,NA,NA,41.766,-74.158,379,2026-06-10
6/10/2026,10:34:17,Mohonk,15.762,11.17,112.6,0.5,0.02,102.8,0.05,67,726.7,MHK,4.75,NA,NA,NA,NA,41.766,-74.158,379,2026-06-10
6/10/2026,10:34:46,Mohonk,15.085,11.95,118.7,0.48,0.03,102.7,0.05,67,726.8,MHK,5,NA,NA,NA,NA,41.766,-74.158,379,2026-06-10
6/10/2026,10:35:10,Mohonk,14.243,12.41,121.1,0.44,0.03,103,0.05,67,726.7,MHK,5.25,NA,NA,NA,NA,41.766,-74.158,379,2026-06-10
6/10/2026,10:35:36,Mohonk,13.549,12.81,123.1,0.5,0.11,103.2,0.05,67,726.7,MHK,5.5,NA,NA,NA,NA,41.766,-74.158,379,2026-06-10
6/10/2026,10:35:59,Mohonk,12.676,13.1,123.5,0.49,0.15,103.2,0.05,67,726.7,MHK,5.75,NA,NA,NA,NA,41.766,-74.158,379,2026-06-10
6/10/2026,10:36:31,Mohonk,11.642,13.51,124.4,0.42,0.17,102.8,0.05,67,726.7,MHK,6,NA,NA,NA,NA,41.766,-74.158,379,2026-06-10
6/10/2026,10:36:58,Mohonk,10.6,13.68,123,0.43,0.23,102.2,0.05,66,726.7,MHK,6.25,NA,NA,NA,NA,41.766,-74.158,379,2026-06-10
6/10/2026,10:37:23,Mohonk,10.001,13.69,121.3,0.42,0.3,102,0.05,66,726.7,MHK,6.5,NA,NA,NA,NA,41.766,-74.158,379,2026-06-10
6/10/2026,10:38:07,Mohonk,9.416,13.51,118.1,0.55,0.44,101.2,0.05,66,726.7,MHK,6.75,NA,NA,NA,NA,41.766,-74.158,379,2026-06-10
6/10/2026,10:38:31,Mohonk,9.076,13.38,116,0.7,0.54,101.2,0.05,66,726.7,MHK,7,NA,NA,NA,NA,41.766,-74.158,379,2026-06-10
6/10/2026,10:38:57,Mohonk,8.783,13.26,114.2,0.7,0.66,101.4,0.05,66,726.7,MHK,7.25,NA,NA,NA,NA,41.766,-74.158,379,2026-06-10
6/10/2026,10:39:22,Mohonk,8.349,13.06,111.2,0.68,0.6,101.4,0.05,66,726.7,MHK,7.5,NA,NA,NA,NA,41.766,-74.158,379,2026-06-10
6/10/2026,10:39:47,Mohonk,8.125,12.68,107.4,0.6,0.55,101.4,0.05,66,726.7,MHK,7.75,NA,NA,NA,NA,41.766,-74.158,379,2026-06-10
6/10/2026,10:40:12,Mohonk,7.861,12.29,103.4,0.73,0.54,101.4,0.05,66,726.7,MHK,8,NA,NA,NA,NA,41.766,-74.158,379,2026-06-10
6/10/2026,10:40:37,Mohonk,7.55,11.82,98.7,0.84,0.68,101.8,0.05,66,726.7,MHK,8.25,NA,NA,NA,NA,41.766,-74.158,379,2026-06-10
6/10/2026,10:41:01,Mohonk,7.26,11.27,93.5,0.78,0.68,101.9,0.05,66,726.7,MHK,8.5,NA,NA,NA,NA,41.766,-74.158,379,2026-06-10
6/10/2026,10:41:27,Mohonk,6.988,10.76,88.6,0.72,0.71,102,0.05,66,726.6,MHK,8.75,NA,NA,NA,NA,41.766,-74.158,379,2026-06-10
6/10/2026,10:41:51,Mohonk,6.813,10.35,84.9,0.69,0.7,101.8,0.05,66,726.6,MHK,9,NA,NA,NA,NA,41.766,-74.158,379,2026-06-10
6/10/2026,10:42:17,Mohonk,6.618,9.93,81,0.66,0.69,101.7,0.05,66,726.7,MHK,9.25,NA,NA,NA,NA,41.766,-74.158,379,2026-06-10
6/10/2026,10:42:41,Mohonk,6.509,9.63,78.4,0.78,0.74,101.7,0.05,66,726.6,MHK,9.5,NA,NA,NA,NA,41.766,-74.158,379,2026-06-10
6/10/2026,10:43:11,Mohonk,6.371,9.27,75.2,0.6,0.64,101.9,0.05,66,726.7,MHK,9.75,NA,NA,NA,NA,41.766,-74.158,379,2026-06-10
6/10/2026,10:43:36,Mohonk,6.259,8.92,72.1,0.67,0.7,102.1,0.05,66,726.6,MHK,10,NA,NA,NA,NA,41.766,-74.158,379,2026-06-10
6/10/2026,10:44:02,Mohonk,6.063,8.44,67.9,1,0.76,102.8,0.05,67,726.7,MHK,10.25,NA,NA,NA,NA,41.766,-74.158,379,2026-06-10
6/10/2026,10:44:26,Mohonk,5.956,7.85,63,1.08,0.88,103.2,0.05,67,726.6,MHK,10.5,NA,NA,NA,NA,41.766,-74.158,379,2026-06-10
6/10/2026,10:44:54,Mohonk,5.857,7.25,58.1,1.33,0.94,103.5,0.05,67,726.6,MHK,10.75,NA,NA,NA,NA,41.766,-74.158,379,2026-06-10
6/10/2026,10:45:19,Mohonk,5.73,6.55,52.3,1.78,0.97,104.1,0.05,68,726.7,MHK,11,NA,NA,NA,NA,41.766,-74.158,379,2026-06-10
6/10/2026,10:45:53,Mohonk,5.656,5.43,43.3,2.16,0.98,105.5,0.05,69,726.7,MHK,11.25,NA,NA,NA,NA,41.766,-74.158,379,2026-06-10
6/10/2026,10:46:19,Mohonk,5.634,4.55,36.2,1.32,0.98,106.3,0.05,69,726.7,MHK,11.5,NA,NA,NA,NA,41.766,-74.158,379,2026-06-10
6/10/2026,10:46:42,Mohonk,5.608,3.79,30.1,2.69,2.7,107.3,0.05,70,726.7,MHK,11.75,NA,NA,NA,NA,41.766,-74.158,379,2026-06-10
6/10/2026,10:47:06,Mohonk,5.593,3.2,25.4,10.8,8.39,109.6,0.05,71,726.7,MHK,12,NA,NA,NA,NA,41.766,-74.158,379,2026-06-10
