Date,Time,Site_Name,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,specificConductivity_uSpcm,salinity_psu,tds_mgpL,barometerAirHandheld_mbars,lakeID,Depth_m,turbidity_Fnu,orp_MV,waterPressure_barA,pH,latitude,longitude,altitude_m,date
5/7/2026,09:22:50,Mohonk,13.077,10.27,97.7,0.45,0.21,98.4,0.05,64,724.6,MHK,3,NA,NA,NA,NA,41.766,-74.158,379,2026-05-07
5/7/2026,09:23:35,Mohonk,13.014,10.31,97.9,0.37,0.21,98.4,0.05,64,724.6,MHK,3.25,NA,NA,NA,NA,41.766,-74.158,379,2026-05-07
5/7/2026,09:24:03,Mohonk,12.99,10.32,98,0.45,0.2,98.5,0.05,64,724.5,MHK,3.5,NA,NA,NA,NA,41.766,-74.158,379,2026-05-07
5/7/2026,09:24:28,Mohonk,12.941,10.35,98.1,0.47,0.22,98.5,0.05,64,724.5,MHK,3.75,NA,NA,NA,NA,41.766,-74.158,379,2026-05-07
5/7/2026,09:25:04,Mohonk,12.772,10.42,98.4,0.47,0.24,98.6,0.05,64,724.6,MHK,4,NA,NA,NA,NA,41.766,-74.158,379,2026-05-07
5/7/2026,09:25:32,Mohonk,12.608,10.47,98.5,0.53,0.26,98.8,0.05,64,724.6,MHK,4.25,NA,NA,NA,NA,41.766,-74.158,379,2026-05-07
5/7/2026,09:25:57,Mohonk,12.287,10.54,98.5,0.54,0.28,99.2,0.05,64,724.5,MHK,4.5,NA,NA,NA,NA,41.766,-74.158,379,2026-05-07
5/7/2026,09:26:22,Mohonk,11.972,10.68,99.1,0.54,0.28,99.2,0.05,64,724.5,MHK,4.75,NA,NA,NA,NA,41.766,-74.158,379,2026-05-07
5/7/2026,09:26:47,Mohonk,11.572,10.92,100.4,0.53,0.29,99.6,0.05,65,724.6,MHK,5,NA,NA,NA,NA,41.766,-74.158,379,2026-05-07
5/7/2026,09:27:27,Mohonk,10.37,11.79,105.4,0.78,0.36,100.1,0.05,65,724.5,MHK,5.25,NA,NA,NA,NA,41.766,-74.158,379,2026-05-07
5/7/2026,09:28:03,Mohonk,9.556,12.44,109.1,1.22,0.54,101,0.05,66,724.6,MHK,5.5,NA,NA,NA,NA,41.766,-74.158,379,2026-05-07
5/7/2026,09:28:35,Mohonk,9.006,12.67,109.7,1.63,0.66,100.7,0.05,65,724.6,MHK,5.75,NA,NA,NA,NA,41.766,-74.158,379,2026-05-07
5/7/2026,09:29:16,Mohonk,8.227,12.72,108,3.08,0.73,100.9,0.05,66,724.6,MHK,6,NA,NA,NA,NA,41.766,-74.158,379,2026-05-07
5/7/2026,09:29:43,Mohonk,7.846,12.71,107,1.71,0.79,100.7,0.05,65,724.6,MHK,6.25,NA,NA,NA,NA,41.766,-74.158,379,2026-05-07
5/7/2026,09:30:14,Mohonk,7.335,12.6,104.7,1.62,0.8,100.4,0.05,65,724.6,MHK,6.5,NA,NA,NA,NA,41.766,-74.158,379,2026-05-07
5/7/2026,09:31:32,Mohonk,6.759,12.44,101.9,1.9,0.87,101.1,0.05,66,724.6,MHK,6.75,NA,NA,NA,NA,41.766,-74.158,379,2026-05-07
5/7/2026,09:32:01,Mohonk,6.41,11.87,96.3,1.94,0.9,101.2,0.05,66,724.6,MHK,7,NA,NA,NA,NA,41.766,-74.158,379,2026-05-07
5/7/2026,09:32:36,Mohonk,6.094,10.95,88.2,1.71,0.93,101,0.05,66,724.7,MHK,7.25,NA,NA,NA,NA,41.766,-74.158,379,2026-05-07
5/7/2026,09:33:03,Mohonk,5.927,10.21,81.9,1.64,1.1,101.1,0.05,66,724.6,MHK,7.5,NA,NA,NA,NA,41.766,-74.158,379,2026-05-07
5/7/2026,09:33:34,Mohonk,5.716,9.65,77,3.21,1.6,101.1,0.05,66,724.6,MHK,7.75,NA,NA,NA,NA,41.766,-74.158,379,2026-05-07
5/7/2026,09:34:33,Mohonk,5.514,8.73,69.3,4.7,2.46,101.4,0.05,66,724.6,MHK,8,NA,NA,NA,NA,41.766,-74.158,379,2026-05-07
5/7/2026,09:35:00,Mohonk,5.458,8.42,66.7,4.22,2.52,101.6,0.05,66,724.7,MHK,8.25,NA,NA,NA,NA,41.766,-74.158,379,2026-05-07
5/7/2026,09:35:24,Mohonk,5.408,8.24,65.2,6.24,2.61,101.6,0.05,66,724.6,MHK,8.5,NA,NA,NA,NA,41.766,-74.158,379,2026-05-07
5/7/2026,09:35:55,Mohonk,5.329,8.05,63.6,8.11,2.81,101.8,0.05,66,724.6,MHK,8.75,NA,NA,NA,NA,41.766,-74.158,379,2026-05-07
5/7/2026,09:36:22,Mohonk,5.271,7.82,61.7,2.26,1.68,102.4,0.05,67,724.7,MHK,9,NA,NA,NA,NA,41.766,-74.158,379,2026-05-07
5/7/2026,09:37:06,Mohonk,5.262,7.55,59.5,4.03,1.66,102.6,0.05,67,724.6,MHK,9.25,NA,NA,NA,NA,41.766,-74.158,379,2026-05-07
5/7/2026,09:37:32,Mohonk,5.2,7.43,58.5,1.17,1.6,102.6,0.05,67,724.6,MHK,9.5,NA,NA,NA,NA,41.766,-74.158,379,2026-05-07
5/7/2026,09:37:59,Mohonk,5.17,7.4,58.2,3.52,1.87,102.3,0.05,66,724.6,MHK,9.75,NA,NA,NA,NA,41.766,-74.158,379,2026-05-07
5/7/2026,09:38:37,Mohonk,5.155,7.39,58.1,3.04,2.11,102,0.05,66,724.6,MHK,10,NA,NA,NA,NA,41.766,-74.158,379,2026-05-07
5/7/2026,09:39:06,Mohonk,5.144,7.33,57.6,5.05,1.77,102.2,0.05,66,724.6,MHK,10.25,NA,NA,NA,NA,41.766,-74.158,379,2026-05-07
5/7/2026,09:39:44,Mohonk,5.141,6.92,54.4,5.48,1.52,103.3,0.05,67,724.5,MHK,10.5,NA,NA,NA,NA,41.766,-74.158,379,2026-05-07
5/7/2026,09:40:13,Mohonk,5.14,6.52,51.2,1.08,1.3,104.1,0.05,68,724.6,MHK,10.75,NA,NA,NA,NA,41.766,-74.158,379,2026-05-07
5/7/2026,09:40:39,Mohonk,5.141,6.23,49,1.6,1.47,104.4,0.05,68,724.6,MHK,11,NA,NA,NA,NA,41.766,-74.158,379,2026-05-07
5/7/2026,09:41:10,Mohonk,5.138,6.06,47.6,1.53,1.31,104.6,0.05,68,724.6,MHK,11.25,NA,NA,NA,NA,41.766,-74.158,379,2026-05-07
5/7/2026,09:41:45,Mohonk,5.139,5.94,46.7,2.59,2.37,104.7,0.05,68,724.6,MHK,11.5,NA,NA,NA,NA,41.766,-74.158,379,2026-05-07
