Date,Time,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,pH,specificConductivity_uSpcm,salinity_psu,tds_mgpL,barometerAirHandheld_mbars,lakeID,Depth_m,turbidity_Fnu,orp_MV,waterPressure_barA,latitude,longitude,altitude_m
1/15/2025,12:12:09,1.409,12.55,89.3,1.52,0.37,NA,96.5,0.04,63,729.8,MHK,NA,NA,NA,NA,41.766,−74.158,379
1/15/2025,12:12:48,1.412,12.54,89.3,0.88,0.34,NA,96.5,0.04,63,729.8,MHK,NA,NA,NA,NA,41.766,−74.158,379
1/15/2025,12:13:17,1.412,12.54,89.2,1.77,0.44,NA,96.5,0.04,63,729.7,MHK,NA,NA,NA,NA,41.766,−74.158,379
1/15/2025,12:13:44,1.413,12.54,89.2,0.99,0.4,NA,96.5,0.04,63,729.7,MHK,NA,NA,NA,NA,41.766,−74.158,379
1/15/2025,12:14:15,1.414,12.52,89.1,0.77,0.36,NA,96.5,0.04,63,729.6,MHK,NA,NA,NA,NA,41.766,−74.158,379
1/15/2025,12:14:41,1.419,12.49,88.9,1,0.33,NA,96.5,0.04,63,729.7,MHK,NA,NA,NA,NA,41.766,−74.158,379
1/15/2025,12:15:05,1.426,12.46,88.7,0.87,0.28,NA,96.4,0.04,63,729.7,MHK,NA,NA,NA,NA,41.766,−74.158,379
1/15/2025,12:15:34,1.434,12.41,88.4,2.54,0.52,NA,96.4,0.04,63,729.7,MHK,NA,NA,NA,NA,41.766,−74.158,379
1/15/2025,12:16:11,1.441,12.37,88.1,0.93,0.36,NA,96.3,0.04,63,729.3,MHK,NA,NA,NA,NA,41.766,−74.158,379
1/15/2025,12:16:35,1.45,12.32,87.8,0.83,0.41,NA,96.1,0.04,62,729.3,MHK,NA,NA,NA,NA,41.766,−74.158,379
1/15/2025,12:17:00,1.458,12.26,87.4,1.57,0.41,NA,96.1,0.04,62,729.4,MHK,NA,NA,NA,NA,41.766,−74.158,379
1/15/2025,12:17:27,1.465,12.23,87.1,1,0.32,NA,96.1,0.04,62,729.5,MHK,NA,NA,NA,NA,41.766,−74.158,379
1/15/2025,12:17:53,1.475,12.21,87.1,0.66,0.28,NA,96.2,0.04,63,729.6,MHK,NA,NA,NA,NA,41.766,−74.158,379
1/15/2025,12:18:19,1.508,12.23,87.3,1.76,0.29,NA,96.5,0.04,63,729.6,MHK,NA,NA,NA,NA,41.766,−74.158,379
1/15/2025,12:18:48,1.526,12.22,87.2,0.67,0.43,NA,96.5,0.04,63,729.7,MHK,NA,NA,NA,NA,41.766,−74.158,379
1/15/2025,12:19:23,1.544,12.18,87,1.08,0.26,NA,96.5,0.04,63,729.6,MHK,NA,NA,NA,NA,41.766,−74.158,379
1/15/2025,12:21:09,1.576,12.1,86.5,0.36,0.2,NA,96.6,0.04,63,729.5,MHK,NA,NA,NA,NA,41.766,−74.158,379
1/15/2025,12:21:43,1.608,12.04,86.2,0.75,0.36,NA,96.8,0.04,63,729.5,MHK,NA,NA,NA,NA,41.766,−74.158,379
1/15/2025,12:22:09,1.655,12.02,86.1,0.52,0.43,NA,96.4,0.04,63,729.6,MHK,NA,NA,NA,NA,41.766,−74.158,379
1/15/2025,12:22:20,1.692,12.01,86.2,0.75,0.4,NA,96.1,0.04,62,729.7,MHK,NA,NA,NA,NA,41.766,−74.158,379
1/15/2025,12:22:55,1.739,11.94,85.7,0.73,0.14,NA,95.8,0.04,62,729.5,MHK,NA,NA,NA,NA,41.766,−74.158,379
1/15/2025,12:23:39,1.822,11.86,85.4,0.5,0.21,NA,95.6,0.04,62,729.5,MHK,NA,NA,NA,NA,41.766,−74.158,379
1/15/2025,12:23:58,1.784,11.85,85.2,0.76,0.14,NA,95.8,0.04,62,729.7,MHK,NA,NA,NA,NA,41.766,−74.158,379
1/15/2025,12:25:17,1.924,11.67,84.2,0.77,0.13,NA,95.4,0.04,62,729.5,MHK,NA,NA,NA,NA,41.766,−74.158,379
1/15/2025,12:25:50,2.013,11.58,83.8,1.18,0.27,NA,95.5,0.04,62,729.5,MHK,NA,NA,NA,NA,41.766,−74.158,379
1/15/2025,12:26:14,2.025,11.53,83.4,0.75,0.16,NA,95.6,0.04,62,729.5,MHK,NA,NA,NA,NA,41.766,−74.158,379
1/15/2025,12:26:25,2.068,11.51,83.4,0.56,0.12,NA,95.6,0.04,62,729.4,MHK,NA,NA,NA,NA,41.766,−74.158,379
1/15/2025,12:27:04,2.201,11.38,82.8,0.53,0.61,NA,95.4,0.04,62,729.5,MHK,NA,NA,NA,NA,41.766,−74.158,379
1/15/2025,12:27:29,2.372,11.26,82.3,0.4,0.11,NA,95.4,0.04,62,729.3,MHK,NA,NA,NA,NA,41.766,−74.158,379
1/15/2025,12:27:56,2.496,11.14,81.7,0.78,0.21,NA,95.3,0.04,62,729.4,MHK,NA,NA,NA,NA,41.766,−74.158,379
1/15/2025,12:28:32,2.707,10.98,80.9,0.55,0.12,NA,95.2,0.04,62,729.4,MHK,NA,NA,NA,NA,41.766,−74.158,379
1/15/2025,12:29:13,2.73,10.88,80.3,0.44,0.09,NA,95.3,0.04,62,729.5,MHK,NA,NA,NA,NA,41.766,−74.158,379
1/15/2025,12:29:38,2.847,10.8,79.9,0.42,0.09,NA,95.3,0.04,62,729.4,MHK,NA,NA,NA,NA,41.766,−74.158,379
1/15/2025,12:30:03,2.98,10.7,79.5,0.58,0.05,NA,95.2,0.04,62,729.4,MHK,NA,NA,NA,NA,41.766,−74.158,379
1/15/2025,12:30:26,3.064,10.58,78.7,0.67,0.09,NA,95.3,0.04,62,729.4,MHK,NA,NA,NA,NA,41.766,−74.158,379
1/15/2025,12:30:51,3.105,10.46,78,0.49,-0.01,NA,95.3,0.04,62,729.4,MHK,NA,NA,NA,NA,41.766,−74.158,379
1/15/2025,12:31:15,3.163,10.35,77.2,0.26,0.06,NA,95.4,0.04,62,729.4,MHK,NA,NA,NA,NA,41.766,−74.158,379
1/15/2025,12:31:41,3.19,10.23,76.4,0.61,0.09,NA,95.4,0.04,62,729.5,MHK,NA,NA,NA,NA,41.766,−74.158,379
1/15/2025,12:32:09,3.233,10.06,75.3,0.51,0.12,NA,95.8,0.04,62,729.4,MHK,NA,NA,NA,NA,41.766,−74.158,379
1/15/2025,12:32:46,3.256,9.87,73.8,0.16,-0.09,NA,96,0.04,62,729.4,MHK,NA,NA,NA,NA,41.766,−74.158,379
