Date,Time,Site_Name,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,pH,specificConductivity_uSpcm,salinity_psu,tds_mgpL,barometerAirHandheld_mbars,lakeID,Depth_m,turbidity_Fnu,orp_MV,waterPressure_barA,latitude,longitude,altitude_m
10/9/2024,11:08:54,Mohonk,14.734,8,78.9,0.51,-0.26,NA,92.6,0.04,60,726.2,MHK,6.5,NA,NA,NA,41.766,-74.158,379
10/9/2024,11:08:20,Mohonk,16.299,8.6,87.7,0.55,-0.25,NA,92.3,0.04,60,726.3,MHK,6.25,NA,NA,NA,41.766,-74.158,379
10/9/2024,11:08:00,Mohonk,16.996,9.22,95.4,0.42,-0.29,NA,91.1,0.04,59,726.2,MHK,6,NA,NA,NA,41.766,-74.158,379
10/9/2024,11:07:37,Mohonk,17.28,9.38,97.6,0.23,-0.36,NA,90.6,0.04,59,726.3,MHK,5.75,NA,NA,NA,41.766,-74.158,379
10/9/2024,11:07:15,Mohonk,17.288,9.4,97.8,0.21,-0.38,NA,90.6,0.04,59,726.3,MHK,5.5,NA,NA,NA,41.766,-74.158,379
10/9/2024,11:06:52,Mohonk,17.293,9.41,98,0.2,-0.4,NA,90.6,0.04,59,726.2,MHK,5.25,NA,NA,NA,41.766,-74.158,379
10/9/2024,11:06:20,Mohonk,17.296,9.42,98.1,0.22,-0.38,NA,90.5,0.04,59,726.3,MHK,5,NA,NA,NA,41.766,-74.158,379
10/9/2024,11:05:57,Mohonk,17.305,9.42,98.1,0.21,-0.4,NA,90.5,0.04,59,726.3,MHK,4.75,NA,NA,NA,41.766,-74.158,379
10/9/2024,11:05:37,Mohonk,17.304,9.43,98.2,0.23,-0.41,NA,90.5,0.04,59,726.3,MHK,4.5,NA,NA,NA,41.766,-74.158,379
10/9/2024,11:05:04,Mohonk,17.31,9.43,98.2,0.19,-0.4,NA,90.5,0.04,59,726.3,MHK,4.25,NA,NA,NA,41.766,-74.158,379
10/9/2024,11:04:39,Mohonk,17.32,9.43,98.3,0.26,-0.39,NA,90.5,0.04,59,726.3,MHK,4,NA,NA,NA,41.766,-74.158,379
10/9/2024,11:04:15,Mohonk,17.323,9.43,98.2,0.26,-0.38,NA,90.5,0.04,59,726.2,MHK,3.75,NA,NA,NA,41.766,-74.158,379
10/9/2024,11:03:53,Mohonk,17.325,9.44,98.4,0.27,-0.38,NA,90.5,0.04,59,726.3,MHK,3.5,NA,NA,NA,41.766,-74.158,379
10/9/2024,11:03:20,Mohonk,17.327,9.44,98.4,0.23,-0.41,NA,90.5,0.04,59,726.2,MHK,3.25,NA,NA,NA,41.766,-74.158,379
10/9/2024,11:02:57,Mohonk,17.327,9.44,98.4,0.27,-0.38,NA,90.5,0.04,59,726.3,MHK,3,NA,NA,NA,41.766,-74.158,379
10/9/2024,11:02:34,Mohonk,17.33,9.45,98.4,0.29,-0.37,NA,90.5,0.04,59,726.3,MHK,2.75,NA,NA,NA,41.766,-74.158,379
10/9/2024,11:02:14,Mohonk,17.332,9.45,98.5,0.27,-0.39,NA,90.5,0.04,59,726.3,MHK,2.5,NA,NA,NA,41.766,-74.158,379
10/9/2024,11:01:47,Mohonk,17.33,9.46,98.5,0.28,-0.39,NA,90.5,0.04,59,726.3,MHK,2.25,NA,NA,NA,41.766,-74.158,379
10/9/2024,11:01:22,Mohonk,17.338,9.46,98.6,0.28,-0.36,NA,90.4,0.04,59,726.3,MHK,2,NA,NA,NA,41.766,-74.158,379
10/9/2024,11:00:58,Mohonk,17.344,9.46,98.6,0.22,-0.39,NA,90.5,0.04,59,726.3,MHK,1.75,NA,NA,NA,41.766,-74.158,379
10/9/2024,11:00:29,Mohonk,17.356,9.45,98.5,0.31,-0.36,NA,90.5,0.04,59,726.4,MHK,1.5,NA,NA,NA,41.766,-74.158,379
10/9/2024,11:00:07,Mohonk,17.366,9.45,98.6,0.29,-0.33,NA,90.5,0.04,59,726.3,MHK,1.25,NA,NA,NA,41.766,-74.158,379
10/9/2024,10:59:36,Mohonk,17.389,9.49,99,0.28,-0.34,NA,90.5,0.04,59,726.3,MHK,1,NA,NA,NA,41.766,-74.158,379
10/9/2024,10:59:07,Mohonk,17.415,9.53,99.4,0.24,-0.35,NA,90.5,0.04,59,726.3,MHK,0.75,NA,NA,NA,41.766,-74.158,379
10/9/2024,10:58:47,Mohonk,17.414,9.57,99.9,0.2,-0.4,NA,90.5,0.04,59,726.3,MHK,0.5,NA,NA,NA,41.766,-74.158,379
10/9/2024,10:58:27,Mohonk,17.398,9.62,100.3,0.18,-0.38,NA,90.5,0.04,59,726.4,MHK,0.25,NA,NA,NA,41.766,-74.158,379
10/9/2024,10:58:06,Mohonk,17.371,9.71,101.3,0.16,-0.38,NA,90.7,0.04,59,726.3,MHK,0,NA,NA,NA,41.766,-74.158,379
