Date,Time,Site_Name,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,specificConductivity_uSpcm,salinity_psu,tds_mgpL,barometerAirHandheld_mbars,lakeID,Depth_m,turbidity_Fnu,orp_MV,waterPressure_barA,latitude,longitude,altitude_m
6/18/2025,10:31:13,Mohonk,8.13,11.41,96.7,0.96,0.39,80.2,0.04,52,727.4,MHK,7,NA,NA,NA,41.766,-74.158,379
6/18/2025,10:31:35,Mohonk,7.837,11.05,93,2.73,0.38,80.1,0.04,52,727.3,MHK,7.25,NA,NA,NA,41.766,-74.158,379
6/18/2025,10:32:03,Mohonk,7.548,10.64,88.9,2.41,0.17,80,0.04,52,727.3,MHK,7.5,NA,NA,NA,41.766,-74.158,379
6/18/2025,10:32:22,Mohonk,7.386,10.35,86.1,3.55,0.33,80,0.04,52,727.3,MHK,7.75,NA,NA,NA,41.766,-74.158,379
6/18/2025,10:32:48,Mohonk,7.206,9.92,82.2,1.18,0.07,80.1,0.04,52,727.3,MHK,8,NA,NA,NA,41.766,-74.158,379
6/18/2025,10:33:08,Mohonk,7.121,9.64,79.7,4.02,0.11,80,0.04,52,727.3,MHK,8.25,NA,NA,NA,41.766,-74.158,379
6/18/2025,10:33:29,Mohonk,6.933,9.35,76.9,1.35,0.03,80.1,0.04,52,727.3,MHK,8.5,NA,NA,NA,41.766,-74.158,379
6/18/2025,10:33:56,Mohonk,6.763,8.89,72.8,0.92,-0.04,80.2,0.04,52,727.3,MHK,8.75,NA,NA,NA,41.766,-74.158,379
6/18/2025,10:34:23,Mohonk,6.624,8.55,69.8,0.92,0.05,80.3,0.04,52,727.3,MHK,9,NA,NA,NA,41.766,-74.158,379
6/18/2025,10:34:50,Mohonk,6.469,8.25,67,0.76,-0.11,80.5,0.04,52,727.3,MHK,9.25,NA,NA,NA,41.766,-74.158,379
6/18/2025,10:35:11,Mohonk,6.4,8,65,0.73,-0.11,80.6,0.04,52,727.3,MHK,9.5,NA,NA,NA,41.766,-74.158,379
6/18/2025,10:35:31,Mohonk,6.342,7.79,63.1,0.59,-0.11,80.7,0.04,52,727.3,MHK,9.75,NA,NA,NA,41.766,-74.158,379
6/18/2025,10:35:51,Mohonk,6.276,7.57,61.2,0.41,-0.15,81,0.04,53,727.3,MHK,10,NA,NA,NA,41.766,-74.158,379
6/18/2025,10:36:11,Mohonk,6.237,7.22,58.4,0.8,-0.08,81.4,0.04,53,727.2,MHK,10.25,NA,NA,NA,41.766,-74.158,379
6/18/2025,10:36:31,Mohonk,6.191,6.93,56,0.36,-0.21,81.8,0.04,53,727.3,MHK,10.5,NA,NA,NA,41.766,-74.158,379
6/18/2025,10:36:51,Mohonk,6.154,6.63,53.5,0.28,-0.2,81.9,0.04,53,727.3,MHK,10.75,NA,NA,NA,41.766,-74.158,379
6/18/2025,10:37:11,Mohonk,6.106,6.33,51,0.23,-0.24,82.1,0.04,53,727.3,MHK,11,NA,NA,NA,41.766,-74.158,379
6/18/2025,10:37:33,Mohonk,6.061,5.94,47.8,0.18,-0.26,82.5,0.04,54,727.3,MHK,11.25,NA,NA,NA,41.766,-74.158,379
6/18/2025,10:37:54,Mohonk,6.037,5.41,43.5,0.19,-0.25,83.1,0.04,54,727.3,MHK,11.5,NA,NA,NA,41.766,-74.158,379
6/18/2025,10:38:13,Mohonk,6.024,4.88,39.2,0.15,-0.28,83.7,0.04,54,727.3,MHK,11.75,NA,NA,NA,41.766,-74.158,379
6/18/2025,10:38:35,Mohonk,5.999,4.26,34.3,0.14,-0.26,84.6,0.04,55,727.3,MHK,12,NA,NA,NA,41.766,-74.158,379
6/18/2025,10:38:55,Mohonk,5.993,3.58,28.8,0.12,-0.27,85,0.04,55,727.3,MHK,12.25,NA,NA,NA,41.766,-74.158,379
