Date,Time,Site_Name,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,specificConductivity_uSpcm,salinity_psu,tds_mgpL,barometerAirHandheld_mbars,lakeID,Depth_m,turbidity_Fnu,orp_MV,waterPressure_barA,latitude,longitude,altitude_m
6/11/2025,14:00:19,Mohonk,8.64,12.14,104.1,3.38,-0.03,80.2,0.04,52,729.7,MHK,6.5,NA,NA,NA,41.766,-74.158,379
6/11/2025,14:00:43,Mohonk,8.165,11.71,99.3,16.9,0.49,80.3,0.04,52,729.7,MHK,6.75,NA,NA,NA,41.766,-74.158,379
6/11/2025,14:01:06,Mohonk,7.925,11.37,95.9,2.47,0.88,79.9,0.04,52,729.6,MHK,7,NA,NA,NA,41.766,-74.158,379
6/11/2025,14:01:36,Mohonk,7.655,10.94,91.6,2.01,0.4,80.1,0.04,52,729.6,MHK,7.25,NA,NA,NA,41.766,-74.158,379
6/11/2025,14:01:58,Mohonk,7.45,10.52,87.6,6.18,0.18,80.1,0.04,52,729.7,MHK,7.5,NA,NA,NA,41.766,-74.158,379
6/11/2025,14:02:34,Mohonk,7.225,9.77,81,0.98,0.07,80.5,0.04,52,729.7,MHK,7.75,NA,NA,NA,41.766,-74.158,379
6/11/2025,14:03:00,Mohonk,7.095,9.38,77.5,0.92,-0.07,80.6,0.04,52,729.6,MHK,8,NA,NA,NA,41.766,-74.158,379
6/11/2025,14:03:24,Mohonk,6.936,9.12,75,0.85,-0.1,80.7,0.04,52,729.6,MHK,8.25,NA,NA,NA,41.766,-74.158,379
6/11/2025,14:03:56,Mohonk,6.737,8.92,73,0.7,-0.13,80.5,0.04,52,729.6,MHK,8.5,NA,NA,NA,41.766,-74.158,379
6/11/2025,14:04:31,Mohonk,6.658,8.85,72.3,0.72,-0.16,80.4,0.04,52,729.6,MHK,8.75,NA,NA,NA,41.766,-74.158,379
6/11/2025,14:04:56,Mohonk,6.574,8.88,72.4,0.84,-0.06,80.2,0.04,52,729.6,MHK,9,NA,NA,NA,41.766,-74.158,379
6/11/2025,14:05:44,Mohonk,6.499,8.89,72.4,1.13,0.04,80.2,0.04,52,729.6,MHK,9.25,NA,NA,NA,41.766,-74.158,379
6/11/2025,14:06:29,Mohonk,6.416,8.75,71.1,0.56,-0.1,80.2,0.04,52,729.5,MHK,9.5,NA,NA,NA,41.766,-74.158,379
6/11/2025,14:07:11,Mohonk,6.364,8.56,69.4,0.51,-0.15,80.3,0.04,52,729.6,MHK,9.75,NA,NA,NA,41.766,-74.158,379
6/11/2025,14:07:37,Mohonk,6.309,8.31,67.3,0.47,-0.18,80.6,0.04,52,729.5,MHK,10,NA,NA,NA,41.766,-74.158,379
6/11/2025,14:08:06,Mohonk,6.234,7.93,64.1,0.31,-0.2,80.9,0.04,53,729.5,MHK,10.25,NA,NA,NA,41.766,-74.158,379
6/11/2025,14:08:37,Mohonk,6.161,7.52,60.7,0.25,-0.25,81.3,0.04,53,729.6,MHK,10.5,NA,NA,NA,41.766,-74.158,379
6/11/2025,14:09:23,Mohonk,6.084,7.07,56.9,0.24,-0.26,81.7,0.04,53,729.6,MHK,10.75,NA,NA,NA,41.766,-74.158,379
6/11/2025,14:09:49,Mohonk,6.061,6.85,55.1,0.21,-0.21,81.8,0.04,53,729.5,MHK,11,NA,NA,NA,41.766,-74.158,379
6/11/2025,14:10:21,Mohonk,6.014,6.58,52.9,0.47,-0.12,82,0.04,53,729.6,MHK,11.25,NA,NA,NA,41.766,-74.158,379
6/11/2025,14:10:46,Mohonk,6.003,6.35,51,0.14,-0.27,82,0.04,53,729.5,MHK,11.5,NA,NA,NA,41.766,-74.158,379
6/11/2025,14:11:15,Mohonk,5.976,5.99,48.1,0.15,-0.21,82.6,0.04,54,729.6,MHK,11.75,NA,NA,NA,41.766,-74.158,379
6/11/2025,14:11:38,Mohonk,5.969,5.54,44.4,0.22,-0.22,83.3,0.04,54,729.7,MHK,12,NA,NA,NA,41.766,-74.158,379
6/11/2025,14:12:12,Mohonk,5.968,4.84,38.8,0.19,-0.2,83.5,0.04,54,729.7,MHK,12.25,NA,NA,NA,41.766,-74.158,379
6/11/2025,14:12:40,Mohonk,5.952,4.38,35.2,0.25,-0.22,84.1,0.04,55,729.7,MHK,12.5,NA,NA,NA,41.766,-74.158,379
6/11/2025,14:13:18,Mohonk,5.926,3.76,30.1,0.24,-0.22,84.5,0.04,55,729.6,MHK,12.75,NA,NA,NA,41.766,-74.158,379
