Date,Time,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,pH,specificConductivity_uSpcm,salinity_psu,tds_mgpL,barometerAirHandheld_mbars,lakeID,Depth_m,turbidity_Fnu,orp_MV,waterPressure_barA,latitude,longitude,altitude_m
9/25/2024,10:09:35,19.466,9.51,103.5,0.53,-0.32,8.17,90.1,0.04,59,733.4,MHK,9.5,NA,NA,NA,41.766,−74.158,379
9/25/2024,10:09:13,19.466,9.52,103.6,0.5,-0.34,8.17,90.1,0.04,59,733.5,MHK,9.75,NA,NA,NA,41.766,−74.158,379
9/25/2024,10:08:51,19.469,9.52,103.6,0.52,-0.34,8.17,90.1,0.04,59,733.4,MHK,10,NA,NA,NA,41.766,−74.158,379
9/25/2024,10:08:27,19.472,9.52,103.6,0.61,-0.3,8.17,90,0.04,59,733.5,MHK,10.25,NA,NA,NA,41.766,−74.158,379
9/25/2024,10:08:05,19.472,9.52,103.6,0.43,-0.37,8.16,90,0.04,58,733.4,MHK,10.5,NA,NA,NA,41.766,−74.158,379
9/25/2024,10:07:44,19.474,9.51,103.6,0.54,-0.28,8.13,90,0.04,59,733.5,MHK,10.75,NA,NA,NA,41.766,−74.158,379
9/25/2024,10:07:19,19.479,9.5,103.4,0.54,-0.3,8.11,90,0.04,58,733.4,MHK,11,NA,NA,NA,41.766,−74.158,379
9/25/2024,10:06:57,19.476,9.5,103.4,0.52,-0.34,8.11,89.9,0.04,58,733.4,MHK,11.25,NA,NA,NA,41.766,−74.158,379
9/25/2024,10:06:35,19.477,9.51,103.6,0.55,-0.34,8.12,89.9,0.04,58,733.5,MHK,11.5,NA,NA,NA,41.766,−74.158,379
9/25/2024,10:06:09,19.477,9.53,103.7,0.52,-0.31,8.12,89.8,0.04,58,733.5,MHK,11.75,NA,NA,NA,41.766,−74.158,379
9/25/2024,10:05:44,19.473,9.56,104.1,0.51,-0.29,8.14,89.9,0.04,58,733.5,MHK,12,NA,NA,NA,41.766,−74.158,379
9/25/2024,10:04:43,19.429,9.72,105.7,0.5,-0.28,8.37,89.4,0.04,58,733.5,MHK,12.25,NA,NA,NA,41.766,−74.158,379
