Date,Time,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,pH,specificConductivity_uSpcm,salinity_psu,tds_mgpL,barometerAirHandheld_mbars,lakeID,Depth_m,turbidity_Fnu,orp_MV,waterPressure_barA,latitude,longitude,altitude_m
11/13/2024,11:01:49,9.69,7.82,68.8,0.08,-0.35,NA,93,0.04,60,740.2,MHK,2.75,NA,NA,NA,41.766,−74.158,379
11/13/2024,11:01:27,9.873,8.4,74.2,0.07,-0.29,NA,92.4,0.04,60,740.3,MHK,3,NA,NA,NA,41.766,−74.158,379
11/13/2024,11:01:07,9.994,8.64,76.5,0.09,-0.31,NA,92.1,0.04,60,740.2,MHK,3.25,NA,NA,NA,41.766,−74.158,379
11/13/2024,11:00:49,10.022,8.7,77.1,0.12,-0.29,NA,92,0.04,60,740.2,MHK,3.5,NA,NA,NA,41.766,−74.158,379
11/13/2024,11:00:19,10.028,8.79,77.9,0.13,-0.3,NA,92,0.04,60,740.3,MHK,3.75,NA,NA,NA,41.766,−74.158,379
11/13/2024,10:59:50,10.035,8.89,78.9,0.09,-0.28,NA,92,0.04,60,740.2,MHK,4,NA,NA,NA,41.766,−74.158,379
11/13/2024,10:59:26,10.039,9,79.8,0.46,-0.04,NA,91.9,0.04,60,740.2,MHK,4.25,NA,NA,NA,41.766,−74.158,379
11/13/2024,10:58:54,10.044,9.09,80.6,0.11,-0.31,NA,91.9,0.04,60,740.2,MHK,4.5,NA,NA,NA,41.766,−74.158,379
11/13/2024,10:58:22,10.05,9.13,81,0.1,-0.32,NA,91.8,0.04,60,740.2,MHK,4.75,NA,NA,NA,41.766,−74.158,379
11/13/2024,10:57:59,10.049,9.13,81,0.12,-0.28,NA,91.8,0.04,60,740.2,MHK,5,NA,NA,NA,41.766,−74.158,379
11/13/2024,10:57:33,10.052,9.07,80.5,0.11,-0.32,NA,91.8,0.04,60,740.2,MHK,5.25,NA,NA,NA,41.766,−74.158,379
11/13/2024,10:57:09,10.052,9.02,80.1,0.17,-0.3,NA,91.9,0.04,60,740.2,MHK,5.5,NA,NA,NA,41.766,−74.158,379
11/13/2024,10:56:38,10.062,8.96,79.5,0.15,-0.29,NA,91.9,0.04,60,740.2,MHK,5.75,NA,NA,NA,41.766,−74.158,379
11/13/2024,10:56:13,10.072,8.96,79.5,0.13,-0.34,NA,91.9,0.04,60,740.2,MHK,6,NA,NA,NA,41.766,−74.158,379
11/13/2024,10:55:46,10.077,9.01,80,0.13,-0.31,NA,91.9,0.04,60,740.2,MHK,6.25,NA,NA,NA,41.766,−74.158,379
11/13/2024,10:55:16,10.082,9.07,80.6,0.07,-0.29,NA,91.9,0.04,60,740.2,MHK,6.5,NA,NA,NA,41.766,−74.158,379
11/13/2024,10:54:52,10.084,9.11,80.9,0.12,-0.3,NA,91.8,0.04,60,740.2,MHK,6.75,NA,NA,NA,41.766,−74.158,379
11/13/2024,10:54:29,10.091,9.12,81,0.19,-0.3,NA,91.9,0.04,60,740.2,MHK,7,NA,NA,NA,41.766,−74.158,379
11/13/2024,10:54:06,10.092,9.13,81.1,0.1,-0.3,NA,91.8,0.04,60,740.2,MHK,7.25,NA,NA,NA,41.766,−74.158,379
11/13/2024,10:53:46,10.094,9.14,81.2,0.21,-0.25,NA,91.8,0.04,60,740.2,MHK,7.5,NA,NA,NA,41.766,−74.158,379
11/13/2024,10:52:32,10.105,9.15,81.3,0.11,-0.28,NA,91.8,0.04,60,740.2,MHK,7.75,NA,NA,NA,41.766,−74.158,379
11/13/2024,10:51:57,10.105,9.16,81.3,0.21,-0.24,NA,91.8,0.04,60,740.2,MHK,8,NA,NA,NA,41.766,−74.158,379
11/13/2024,10:51:26,10.107,9.18,81.5,0.23,-0.22,NA,91.8,0.04,60,740.2,MHK,8.25,NA,NA,NA,41.766,−74.158,379
11/13/2024,10:50:59,10.112,9.19,81.6,0.15,-0.27,NA,91.8,0.04,60,740.3,MHK,8.5,NA,NA,NA,41.766,−74.158,379
11/13/2024,10:50:24,10.118,9.18,81.6,0.13,-0.28,NA,91.8,0.04,60,740.2,MHK,8.75,NA,NA,NA,41.766,−74.158,379
11/13/2024,10:49:53,10.123,9.16,81.4,0.18,-0.24,NA,91.8,0.04,60,740.3,MHK,9,NA,NA,NA,41.766,−74.158,379
11/13/2024,10:49:33,10.124,9.16,81.4,0.13,-0.27,NA,91.8,0.04,60,740.3,MHK,9.25,NA,NA,NA,41.766,−74.158,379
11/13/2024,10:49:10,10.122,9.15,81.4,0.13,-0.28,NA,91.8,0.04,60,740.3,MHK,9.5,NA,NA,NA,41.766,−74.158,379
11/13/2024,10:48:48,10.121,9.15,81.3,0.11,-0.27,NA,91.8,0.04,60,740.3,MHK,9.75,NA,NA,NA,41.766,−74.158,379
11/13/2024,10:48:25,10.13,9.13,81.1,0.13,-0.29,NA,91.8,0.04,60,740.3,MHK,10,NA,NA,NA,41.766,−74.158,379
11/13/2024,10:47:58,10.141,9.14,81.2,0.13,-0.27,NA,91.8,0.04,60,740.3,MHK,10.25,NA,NA,NA,41.766,−74.158,379
11/13/2024,10:47:23,10.147,9.17,81.6,0.16,-0.22,NA,91.8,0.04,60,740.4,MHK,10.5,NA,NA,NA,41.766,−74.158,379
11/13/2024,10:45:53,10.147,9.41,83.6,0.16,-0.26,NA,91.8,0.04,60,740.5,MHK,10.75,NA,NA,NA,41.766,−74.158,379
11/13/2024,10:45:23,10.151,9.69,86.2,0.14,-0.26,NA,91.8,0.04,60,740.4,MHK,11,NA,NA,NA,41.766,−74.158,379
11/13/2024,10:45:02,10.15,10.23,90.9,0.1,-0.24,NA,91.7,0.04,60,740.5,MHK,11.25,NA,NA,NA,41.766,−74.158,379
11/13/2024,10:42:03,10.17,9.47,84.2,0.15,-0.13,NA,91.9,0.04,60,740.5,MHK,11.5,NA,NA,NA,41.766,−74.158,379
11/13/2024,10:41:32,10.141,9.63,85.6,0.16,-0.35,NA,91.9,0.04,60,740.5,MHK,11.75,NA,NA,NA,41.766,−74.158,379
11/13/2024,10:41:05,10.135,9.9,88,0.14,-0.33,NA,91.8,0.04,60,740.5,MHK,12,NA,NA,NA,41.766,−74.158,379
