Date,Time,Site_Name,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,pH,specificConductivity_uSpcm,salinity_psu,tds_mgpL,barometerAirHandheld_mbars,lakeID,Depth_m,turbidity_Fnu,orp_MV,waterPressure_barA,latitude,longitude,altitude_m
10/2/2024,10:51:09,Mohonk,18.508,9.56,102,0.36,-0.38,7.84,90.2,0.04,59,729.5,MHK,3,NA,NA,NA,41.766,-74.158,379
10/2/2024,10:48:55,Mohonk,18.516,9.56,102,0.39,-0.32,7.83,90.2,0.04,59,729.6,MHK,2.75,NA,NA,NA,41.766,-74.158,379
10/2/2024,10:48:21,Mohonk,18.523,9.57,102.2,0.37,-0.32,7.85,90.2,0.04,59,729.5,MHK,2.5,NA,NA,NA,41.766,-74.158,379
10/2/2024,10:47:49,Mohonk,18.541,9.59,102.4,0.44,-0.32,7.86,90.3,0.04,59,729.6,MHK,2.25,NA,NA,NA,41.766,-74.158,379
10/2/2024,10:46:27,Mohonk,18.554,9.57,102.3,0.3,-0.35,7.84,90.2,0.04,59,729.5,MHK,2,NA,NA,NA,41.766,-74.158,379
10/2/2024,10:45:46,Mohonk,18.575,9.5,101.6,0.36,-0.35,7.8,90.1,0.04,59,729.5,MHK,1.75,NA,NA,NA,41.766,-74.158,379
10/2/2024,10:44:11,Mohonk,18.599,9.49,101.5,0.34,-0.3,7.81,90.2,0.04,59,729.6,MHK,1.5,NA,NA,NA,41.766,-74.158,379
10/2/2024,10:43:38,Mohonk,18.605,9.51,101.8,0.46,-0.31,7.83,90.2,0.04,59,729.7,MHK,1.25,NA,NA,NA,41.766,-74.158,379
10/2/2024,10:42:34,Mohonk,18.642,9.55,102.2,0.46,-0.29,7.86,90.3,0.04,59,729.6,MHK,1,NA,NA,NA,41.766,-74.158,379
10/2/2024,10:40:07,Mohonk,18.671,9.6,102.8,0.34,-0.32,7.84,90.4,0.04,59,729.5,MHK,0.75,NA,NA,NA,41.766,-74.158,379
10/2/2024,10:38:27,Mohonk,18.708,9.68,103.8,0.21,-0.37,7.55,90.4,0.04,59,729.5,MHK,0.5,NA,NA,NA,41.766,-74.158,379
10/2/2024,10:37:58,Mohonk,18.703,9.71,104.1,0.22,-0.39,7.23,90.5,0.04,59,729.5,MHK,0.25,NA,NA,NA,41.766,-74.158,379
10/2/2024,10:37:36,Mohonk,18.696,9.74,104.4,0.23,-0.37,8.34,90.5,0.04,59,729.6,MHK,0,NA,NA,NA,41.766,-74.158,379
