Date,Time,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,pH,specificConductivity_uSpcm,salinity_psu,tds_mgpL,barometerAirHandheld_mbars,lakeID,Depth_m,turbidity_Fnu,orp_MV,waterPressure_barA,latitude,longitude,altitude_m
4/30/2025,10:17:00,13.334,11.35,108.5,1.16,-0.71,NA,92.8,0.04,60,728.5,MHK,2.75,NA,NA,NA,41.766,−74.158,379
4/30/2025,10:17:33,12.977,11.39,108,1.02,-0.72,NA,93.2,0.04,61,728.5,MHK,3,NA,NA,NA,41.766,−74.158,379
4/30/2025,10:18:00,12.421,11.48,107.6,0.71,-0.75,NA,93.4,0.04,61,728.5,MHK,3.25,NA,NA,NA,41.766,−74.158,379
4/30/2025,10:18:26,11.662,11.66,107.5,1.3,-0.67,NA,94,0.04,61,728.5,MHK,3.5,NA,NA,NA,41.766,−74.158,379
4/30/2025,10:18:55,10.666,12.04,108.3,0.76,-0.74,NA,93.8,0.04,61,728.5,MHK,3.75,NA,NA,NA,41.766,−74.158,379
4/30/2025,10:19:28,9.879,12.18,107.7,0.43,-0.73,NA,94,0.04,61,728.5,MHK,4,NA,NA,NA,41.766,−74.158,379
4/30/2025,10:19:54,9.342,12.07,105.4,0.39,-0.75,NA,94,0.04,61,728.5,MHK,4.25,NA,NA,NA,41.766,−74.158,379
4/30/2025,10:20:22,8.909,11.94,103.1,0.35,-0.74,NA,94.1,0.04,61,728.5,MHK,4.5,NA,NA,NA,41.766,−74.158,379
4/30/2025,10:20:51,8.508,11.92,101.9,0.41,-0.73,NA,94.3,0.04,61,728.5,MHK,4.75,NA,NA,NA,41.766,−74.158,379
4/30/2025,10:21:19,8.094,11.9,100.8,0.43,-0.66,NA,94.5,0.04,61,728.5,MHK,5,NA,NA,NA,41.766,−74.158,379
4/30/2025,10:21:45,7.718,11.82,99.1,0.34,-0.7,NA,94.4,0.04,61,728.5,MHK,5.25,NA,NA,NA,41.766,−74.158,379
4/30/2025,10:22:13,7.456,11.74,97.9,0.32,-0.66,NA,94.3,0.04,61,728.5,MHK,5.5,NA,NA,NA,41.766,−74.158,379
4/30/2025,10:22:42,7.219,11.63,96.4,0.24,-0.67,NA,94.4,0.04,61,728.5,MHK,5.75,NA,NA,NA,41.766,−74.158,379
4/30/2025,10:23:07,7.139,11.54,95.5,0.35,-0.63,NA,94.3,0.04,61,728.5,MHK,6,NA,NA,NA,41.766,−74.158,379
4/30/2025,10:23:31,7.032,11.5,94.8,0.29,-0.63,NA,94.3,0.04,61,728.5,MHK,6.25,NA,NA,NA,41.766,−74.158,379
4/30/2025,10:23:58,6.877,11.43,93.9,0.24,-0.63,NA,94.7,0.04,62,728.5,MHK,6.5,NA,NA,NA,41.766,−74.158,379
4/30/2025,10:24:27,6.688,11.28,92.3,0.25,-0.61,NA,95.1,0.04,62,728.5,MHK,6.75,NA,NA,NA,41.766,−74.158,379
4/30/2025,10:24:55,6.556,11.24,91.6,0.28,-0.6,NA,95,0.04,62,728.5,MHK,7,NA,NA,NA,41.766,−74.158,379
4/30/2025,10:25:21,6.503,11.25,91.5,0.33,-0.57,NA,94.7,0.04,62,728.5,MHK,7.25,NA,NA,NA,41.766,−74.158,379
4/30/2025,10:25:48,6.388,11.22,91.1,0.31,-0.57,NA,94.5,0.04,61,728.5,MHK,7.5,NA,NA,NA,41.766,−74.158,379
4/30/2025,10:26:16,6.287,11.22,90.8,0.3,-0.58,NA,94.6,0.04,61,728.5,MHK,7.75,NA,NA,NA,41.766,−74.158,379
4/30/2025,10:26:42,6.232,11.19,90.4,0.35,-0.52,NA,94.5,0.04,61,728.5,MHK,8,NA,NA,NA,41.766,−74.158,379
4/30/2025,10:27:07,6.179,11.16,90,0.41,-0.53,NA,94.5,0.04,61,728.5,MHK,8.25,NA,NA,NA,41.766,−74.158,379
4/30/2025,10:27:37,6.115,11.07,89.2,0.33,-0.52,NA,94.5,0.04,61,728.5,MHK,8.5,NA,NA,NA,41.766,−74.158,379
4/30/2025,10:28:05,6.038,10.99,88.4,0.59,-0.49,NA,94.6,0.04,62,728.5,MHK,8.75,NA,NA,NA,41.766,−74.158,379
4/30/2025,10:28:32,6.017,10.93,87.8,0.32,-0.47,NA,94.5,0.04,61,728.6,MHK,9,NA,NA,NA,41.766,−74.158,379
4/30/2025,10:28:58,5.999,10.88,87.4,0.39,-0.5,NA,94.6,0.04,62,728.5,MHK,9.25,NA,NA,NA,41.766,−74.158,379
4/30/2025,10:29:24,5.974,10.82,86.9,0.27,-0.52,NA,94.7,0.04,62,728.6,MHK,9.5,NA,NA,NA,41.766,−74.158,379
4/30/2025,10:29:55,5.92,10.72,86,0.37,-0.49,NA,94.8,0.04,62,728.5,MHK,9.75,NA,NA,NA,41.766,−74.158,379
4/30/2025,10:30:26,5.891,10.6,85,0.34,-0.51,NA,94.8,0.04,62,728.6,MHK,10,NA,NA,NA,41.766,−74.158,379
4/30/2025,10:30:54,5.85,10.49,84,0.29,-0.53,NA,94.9,0.04,62,728.6,MHK,10.25,NA,NA,NA,41.766,−74.158,379
4/30/2025,10:31:28,5.826,10.21,81.7,0.28,-0.51,NA,95.3,0.04,62,728.5,MHK,10.5,NA,NA,NA,41.766,−74.158,379
4/30/2025,10:31:55,5.803,10.03,80.2,0.32,-0.54,NA,95.6,0.04,62,728.5,MHK,10.75,NA,NA,NA,41.766,−74.158,379
4/30/2025,10:32:44,5.794,9.87,78.9,0.22,-0.52,NA,95.8,0.04,62,728.5,MHK,11,NA,NA,NA,41.766,−74.158,379
4/30/2025,10:33:13,5.765,9.81,78.4,0.22,-0.48,NA,96,0.04,62,728.6,MHK,11.25,NA,NA,NA,41.766,−74.158,379
4/30/2025,10:33:40,5.746,9.72,77.6,0.18,-0.53,NA,96,0.04,62,728.5,MHK,11.5,NA,NA,NA,41.766,−74.158,379
4/30/2025,10:34:08,5.737,9.45,75.5,0.39,-0.49,NA,96.3,0.04,63,728.5,MHK,11.75,NA,NA,NA,41.766,−74.158,379
4/30/2025,10:34:34,5.717,9.14,72.9,0.48,-0.45,NA,96.6,0.05,63,728.5,MHK,12,NA,NA,NA,41.766,−74.158,379
