Date,Time,Site_Name,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,pH,specificConductivity_uSpcm,salinity_psu,tds_mgpL,barometerAirHandheld_mbars,lakeID,Depth_m,turbidity_Fnu,orp_MV,waterPressure_barA,latitude,longitude,altitude_m
2/26/2025,11:57:33,Mohonk,2.377,11.82,86.4,0.62,0.06,NA,96.1,0.04,62,724.9,MHK,4.5,NA,NA,NA,41.766,-74.158,379
2/26/2025,11:56:54,Mohonk,2.374,11.87,86.8,0.24,-0.04,NA,95.9,0.04,62,724.9,MHK,4.25,NA,NA,NA,41.766,-74.158,379
2/26/2025,11:56:31,Mohonk,2.37,11.92,87.1,0.32,-0.07,NA,95.9,0.04,62,725,MHK,4,NA,NA,NA,41.766,-74.158,379
2/26/2025,11:55:55,Mohonk,2.371,12.01,87.8,0.5,0.03,NA,95.8,0.04,62,724.9,MHK,3.75,NA,NA,NA,41.766,-74.158,379
2/26/2025,11:55:31,Mohonk,2.368,12.07,88.2,0.48,0.03,NA,95.6,0.04,62,724.9,MHK,3.5,NA,NA,NA,41.766,-74.158,379
2/26/2025,11:55:04,Mohonk,2.373,12.13,88.6,0.56,0.01,NA,95.5,0.04,62,724.9,MHK,3.25,NA,NA,NA,41.766,-74.158,379
2/26/2025,11:54:38,Mohonk,2.372,12.19,89.1,0.63,0.08,NA,95.4,0.04,62,724.9,MHK,3,NA,NA,NA,41.766,-74.158,379
2/26/2025,11:54:11,Mohonk,2.364,12.24,89.4,0.62,0.09,NA,95.4,0.04,62,724.9,MHK,2.75,NA,NA,NA,41.766,-74.158,379
2/26/2025,11:53:50,Mohonk,2.361,12.28,89.7,0.53,0.01,NA,95.3,0.04,62,724.9,MHK,2.5,NA,NA,NA,41.766,-74.158,379
2/26/2025,11:53:30,Mohonk,2.357,12.33,90,0.51,0.01,NA,95.2,0.04,62,724.9,MHK,2.25,NA,NA,NA,41.766,-74.158,379
2/26/2025,11:53:08,Mohonk,2.349,12.4,90.5,0.9,0.04,NA,95.3,0.04,62,724.9,MHK,2,NA,NA,NA,41.766,-74.158,379
2/26/2025,11:52:47,Mohonk,2.334,12.51,91.3,0.24,-0.05,NA,95.3,0.04,62,724.9,MHK,1.75,NA,NA,NA,41.766,-74.158,379
2/26/2025,11:52:18,Mohonk,2.315,12.74,92.9,0.48,-0.02,NA,95.4,0.04,62,724.9,MHK,1.5,NA,NA,NA,41.766,-74.158,379
2/26/2025,11:51:58,Mohonk,2.253,13,94.7,0.57,-0.02,NA,95.7,0.04,62,724.9,MHK,1.25,NA,NA,NA,41.766,-74.158,379
2/26/2025,11:51:37,Mohonk,2.035,13.34,96.6,0.77,0,NA,97.1,0.05,63,724.8,MHK,1,NA,NA,NA,41.766,-74.158,379
2/26/2025,11:51:15,Mohonk,1.482,13.46,95.9,0.93,0,NA,99.9,0.05,65,724.7,MHK,0.75,NA,NA,NA,41.766,-74.158,379
2/26/2025,11:50:53,Mohonk,1.434,13.15,93.7,1.21,-0.05,NA,98.1,0.05,64,724.8,MHK,0.5,NA,NA,NA,41.766,-74.158,379
2/26/2025,11:49:58,Mohonk,0.277,13.06,90,0.02,-0.38,NA,76.4,0.03,50,724.7,MHK,0.25,NA,NA,NA,41.766,-74.158,379
2/26/2025,11:49:17,Mohonk,0.586,11.81,82.1,0.42,-0.34,NA,44.6,0.02,29,724.7,MHK,0,NA,NA,NA,41.766,-74.158,379
