Date,Time,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,specificConductivity_uSpcm,salinity_psu,tds_mgpL,barometerAirHandheld_mbars,lakeID,Depth_m,turbidity_Fnu,orp_MV,waterPressure_barA,latitude,longitude,altitude_m
7/23/2025,11:19:32,22.796,9.88,114.8,0.61,-0.89,75.9,0.03,49,735,MHK,8.5,NA,NA,NA,41.766,−74.158,379
7/23/2025,11:19:06,24.552,8.42,101,0.32,-1.02,74.1,0.03,48,735,MHK,8.75,NA,NA,NA,41.766,−74.158,379
7/23/2025,11:18:39,24.619,8.44,101.4,0.32,-1.05,74.2,0.03,48,734.9,MHK,9,NA,NA,NA,41.766,−74.158,379
7/23/2025,11:18:17,24.722,8.48,102.1,0.3,-1.07,74.1,0.03,48,734.9,MHK,9.25,NA,NA,NA,41.766,−74.158,379
7/23/2025,11:17:51,24.744,8.49,102.2,0.25,-1.05,74.2,0.03,48,734.9,MHK,9.5,NA,NA,NA,41.766,−74.158,379
7/23/2025,11:17:25,24.797,8.5,102.5,0.23,-1.07,74.1,0.03,48,734.9,MHK,9.75,NA,NA,NA,41.766,−74.158,379
7/23/2025,11:17:04,24.805,8.5,102.5,0.26,-1.08,74.1,0.03,48,734.9,MHK,10,NA,NA,NA,41.766,−74.158,379
7/23/2025,11:16:41,24.821,8.49,102.4,0.25,-1.09,74.2,0.03,48,734.9,MHK,10.25,NA,NA,NA,41.766,−74.158,379
7/23/2025,11:16:20,24.833,8.48,102.3,0.24,-1.06,74.2,0.03,48,734.9,MHK,10.5,NA,NA,NA,41.766,−74.158,379
7/23/2025,11:15:57,24.85,8.48,102.3,0.23,-1.09,74.1,0.03,48,734.9,MHK,10.75,NA,NA,NA,41.766,−74.158,379
7/23/2025,11:15:33,24.848,8.47,102.3,0.24,-1.05,74.1,0.03,48,735,MHK,11,NA,NA,NA,41.766,−74.158,379
7/23/2025,11:15:08,24.863,8.47,102.2,0.2,-1.06,74,0.03,48,734.9,MHK,11.25,NA,NA,NA,41.766,−74.158,379
7/23/2025,11:14:46,24.859,8.47,102.3,0.21,-1.07,74,0.03,48,734.9,MHK,11.5,NA,NA,NA,41.766,−74.158,379
7/23/2025,11:13:36,24.849,8.5,102.6,0.23,-1.05,74.1,0.03,48,735,MHK,11.75,NA,NA,NA,41.766,−74.158,379
7/23/2025,11:13:08,24.834,8.51,102.7,0.21,-1.05,74.2,0.03,48,734.8,MHK,12,NA,NA,NA,41.766,−74.158,379
7/23/2025,11:12:36,24.82,8.52,102.8,0.2,-1.04,74,0.03,48,735,MHK,12.25,NA,NA,NA,41.766,−74.158,379
