Date,Time,Site_Name,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,specificConductivity_uSpcm,salinity_psu,tds_mgpL,barometerAirHandheld_mbars,lakeID,Depth_m,turbidity_Fnu,orp_MV,waterPressure_barA,latitude,longitude,altitude_m
10/7/2025,11:45:23,Mohonk,17.917,10.01,105.6,0.28,-0.93,75.5,0.03,49,731.5,MHK,3.5,NA,NA,NA,41.766,-74.158,379
10/7/2025,11:44:56,Mohonk,18.03,9.86,104.2,0.29,-0.91,75.6,0.03,49,731.5,MHK,3.25,NA,NA,NA,41.766,-74.158,379
10/7/2025,11:44:26,Mohonk,18.227,9.66,102.6,0.24,-0.93,76.1,0.03,49,731.5,MHK,3,NA,NA,NA,41.766,-74.158,379
10/7/2025,11:43:59,Mohonk,18.744,9.58,102.7,0.17,-1.11,75.6,0.03,49,731.6,MHK,2.75,NA,NA,NA,41.766,-74.158,379
10/7/2025,11:43:36,Mohonk,18.836,9.57,102.9,0.13,-1.1,75.6,0.03,49,731.5,MHK,2.5,NA,NA,NA,41.766,-74.158,379
10/7/2025,11:43:03,Mohonk,18.87,9.57,102.9,0.16,-1.08,75.5,0.03,49,731.5,MHK,2.25,NA,NA,NA,41.766,-74.158,379
10/7/2025,11:42:36,Mohonk,18.871,9.57,103,0.2,-1.1,75.5,0.03,49,731.5,MHK,2,NA,NA,NA,41.766,-74.158,379
10/7/2025,11:42:02,Mohonk,18.888,9.59,103.1,0.14,-1.09,75.4,0.03,49,731.5,MHK,1.75,NA,NA,NA,41.766,-74.158,379
10/7/2025,11:41:39,Mohonk,18.893,9.61,103.3,0.15,-1.09,75.4,0.03,49,731.5,MHK,1.5,NA,NA,NA,41.766,-74.158,379
10/7/2025,11:41:04,Mohonk,18.906,9.62,103.5,0.15,-1.08,75.3,0.03,49,731.5,MHK,1.25,NA,NA,NA,41.766,-74.158,379
10/7/2025,11:40:38,Mohonk,18.911,9.63,103.6,0.11,-1.1,75.3,0.03,49,731.5,MHK,1,NA,NA,NA,41.766,-74.158,379
10/7/2025,11:40:11,Mohonk,18.916,9.63,103.7,0.14,-1.12,75.2,0.03,49,731.5,MHK,0.75,NA,NA,NA,41.766,-74.158,379
10/7/2025,11:39:46,Mohonk,18.916,9.63,103.6,0.14,-1.11,72.6,0.03,47,731.5,MHK,0.5,NA,NA,NA,41.766,-74.158,379
10/7/2025,11:39:20,Mohonk,18.94,9.62,103.6,0.13,-1.1,72.6,0.03,47,731.5,MHK,0.25,NA,NA,NA,41.766,-74.158,379
10/7/2025,11:38:54,Mohonk,18.986,9.51,102.5,0.12,-1.13,72.6,0.03,47,731.6,MHK,0,NA,NA,NA,41.766,-74.158,379
