Date,Time,Site_Name,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,pH,specificConductivity_uSpcm,salinity_psu,tds_mgpL,barometerAirHandheld_mbars,lakeID,Depth_m,turbidity_Fnu,orp_MV,waterPressure_barA,latitude,longitude,altitude_m
3/12/2025,11:08:34,Mohonk,3.431,12.41,93.3,3.69,0.33,NA,98.5,0.05,64,728.2,MHK,9.75,NA,NA,NA,41.766,-74.158,379
3/12/2025,11:08:10,Mohonk,3.432,12.42,93.3,1.56,0.45,NA,98.5,0.05,64,728.3,MHK,9.5,NA,NA,NA,41.766,-74.158,379
3/12/2025,11:07:47,Mohonk,3.429,12.42,93.3,2.66,0.44,NA,98.6,0.05,64,728.3,MHK,9.25,NA,NA,NA,41.766,-74.158,379
3/12/2025,11:07:24,Mohonk,3.431,12.41,93.3,1.99,0.36,NA,98.6,0.05,64,728.3,MHK,9,NA,NA,NA,41.766,-74.158,379
3/12/2025,11:07:01,Mohonk,3.43,12.41,93.3,2.59,0.33,NA,98.6,0.05,64,728.2,MHK,8.75,NA,NA,NA,41.766,-74.158,379
3/12/2025,11:06:34,Mohonk,3.428,12.41,93.3,2.67,0.33,NA,98.6,0.05,64,728.3,MHK,8.5,NA,NA,NA,41.766,-74.158,379
3/12/2025,11:06:12,Mohonk,3.426,12.41,93.3,1.95,0.24,NA,98.6,0.05,64,728.3,MHK,8.25,NA,NA,NA,41.766,-74.158,379
3/12/2025,11:05:51,Mohonk,3.428,12.41,93.2,2.21,0.31,NA,98.6,0.05,64,728.3,MHK,8,NA,NA,NA,41.766,-74.158,379
3/12/2025,11:05:30,Mohonk,3.426,12.4,93.2,2.44,0.3,NA,98.5,0.05,64,728.2,MHK,7.75,NA,NA,NA,41.766,-74.158,379
3/12/2025,11:05:03,Mohonk,3.426,12.38,93,3.52,0.24,NA,98.5,0.05,64,728.3,MHK,7.5,NA,NA,NA,41.766,-74.158,379
3/12/2025,11:04:38,Mohonk,3.428,12.34,92.8,1.7,0.19,NA,98.4,0.05,64,728.4,MHK,7.25,NA,NA,NA,41.766,-74.158,379
3/12/2025,11:04:15,Mohonk,3.43,12.31,92.5,2.63,0.28,NA,98.2,0.05,64,728.4,MHK,7,NA,NA,NA,41.766,-74.158,379
3/12/2025,11:03:51,Mohonk,3.435,12.3,92.4,1.84,0.37,NA,98.1,0.05,64,728.4,MHK,6.75,NA,NA,NA,41.766,-74.158,379
3/12/2025,11:03:26,Mohonk,3.433,12.29,92.4,3.2,0.27,NA,98.1,0.05,64,728.4,MHK,6.5,NA,NA,NA,41.766,-74.158,379
3/12/2025,11:02:59,Mohonk,3.423,12.29,92.4,1.92,0.26,NA,98.3,0.05,64,728.3,MHK,6.25,NA,NA,NA,41.766,-74.158,379
3/12/2025,11:02:36,Mohonk,3.418,12.29,92.4,4.67,0.35,NA,98.4,0.05,64,728.2,MHK,6,NA,NA,NA,41.766,-74.158,379
3/12/2025,11:01:56,Mohonk,3.405,12.31,92.5,1.54,0.25,NA,98.6,0.05,64,728.3,MHK,5.75,NA,NA,NA,41.766,-74.158,379
3/12/2025,11:01:27,Mohonk,3.396,12.34,92.7,4.37,0.28,NA,98.7,0.05,64,728.3,MHK,5.5,NA,NA,NA,41.766,-74.158,379
3/12/2025,11:01:05,Mohonk,3.385,12.35,92.7,1.24,0.21,NA,98.9,0.05,64,728.4,MHK,5.25,NA,NA,NA,41.766,-74.158,379
3/12/2025,11:00:33,Mohonk,3.39,12.38,93,1.55,0.23,NA,98.9,0.05,64,728.3,MHK,5,NA,NA,NA,41.766,-74.158,379
3/12/2025,11:00:26,Mohonk,3.391,12.39,93,1.22,0.21,NA,98.9,0.05,64,728.4,MHK,4.75,NA,NA,NA,41.766,-74.158,379
3/12/2025,11:00:00,Mohonk,3.387,12.4,93.1,1.94,0.17,NA,99,0.05,64,728.4,MHK,4.5,NA,NA,NA,41.766,-74.158,379
3/12/2025,10:59:36,Mohonk,3.387,12.4,93.1,2.86,0.23,NA,99,0.05,64,728.4,MHK,4.25,NA,NA,NA,41.766,-74.158,379
3/12/2025,10:59:11,Mohonk,3.383,12.4,93.1,1.38,0.2,NA,99,0.05,64,728.4,MHK,4,NA,NA,NA,41.766,-74.158,379
3/12/2025,10:58:49,Mohonk,3.38,12.4,93.1,1.77,0.22,NA,99,0.05,64,728.4,MHK,3.75,NA,NA,NA,41.766,-74.158,379
3/12/2025,10:58:22,Mohonk,3.379,12.4,93.1,1.55,0.19,NA,98.9,0.05,64,728.3,MHK,3.5,NA,NA,NA,41.766,-74.158,379
3/12/2025,10:57:59,Mohonk,3.378,12.4,93.1,2.85,0.2,NA,98.9,0.05,64,728.3,MHK,3.25,NA,NA,NA,41.766,-74.158,379
3/12/2025,10:57:36,Mohonk,3.377,12.4,93.1,2.81,0.25,NA,98.9,0.05,64,728.2,MHK,3,NA,NA,NA,41.766,-74.158,379
3/12/2025,10:57:07,Mohonk,3.369,12.4,93.1,0.88,0.23,NA,98.9,0.05,64,728.4,MHK,2.75,NA,NA,NA,41.766,-74.158,379
3/12/2025,10:56:39,Mohonk,3.374,12.4,93,1.73,0.17,NA,98.9,0.05,64,728.3,MHK,2.5,NA,NA,NA,41.766,-74.158,379
3/12/2025,10:56:16,Mohonk,3.372,12.39,93,1.61,0.19,NA,98.9,0.05,64,728.4,MHK,2.25,NA,NA,NA,41.766,-74.158,379
3/12/2025,10:55:49,Mohonk,3.369,12.38,92.9,1.42,0.26,NA,98.9,0.05,64,728.4,MHK,2,NA,NA,NA,41.766,-74.158,379
3/12/2025,10:55:26,Mohonk,3.361,12.37,92.8,1.33,0.23,NA,98.8,0.05,64,728.3,MHK,1.75,NA,NA,NA,41.766,-74.158,379
3/12/2025,10:55:05,Mohonk,3.355,12.36,92.7,1.9,0.28,NA,98.7,0.05,64,728.3,MHK,1.5,NA,NA,NA,41.766,-74.158,379
3/12/2025,10:54:40,Mohonk,3.346,12.33,92.4,2.13,0.29,NA,98.6,0.05,64,728.3,MHK,1.25,NA,NA,NA,41.766,-74.158,379
3/12/2025,10:54:19,Mohonk,3.327,12.28,92.1,1.43,0.24,NA,98.2,0.05,64,728.3,MHK,1,NA,NA,NA,41.766,-74.158,379
3/12/2025,10:53:55,Mohonk,3.226,12.2,91.2,2.05,0.41,NA,95.5,0.04,62,728.3,MHK,0.75,NA,NA,NA,41.766,-74.158,379
3/12/2025,10:53:26,Mohonk,2.822,12.07,89.3,2.68,0.24,NA,87.5,0.04,57,728.2,MHK,0.5,NA,NA,NA,41.766,-74.158,379
3/12/2025,10:52:53,Mohonk,0.687,12.12,84.5,0.72,-0.01,NA,51.3,0.02,33,728.2,MHK,0.25,NA,NA,NA,41.766,-74.158,379
3/12/2025,10:52:22,Mohonk,0.229,12.21,84,0.1,-0.17,NA,45.6,0.02,30,728.2,MHK,0,NA,NA,NA,41.766,-74.158,379
