lakeID,Date,Time,Depth_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,turbidity_Fnu,pH,orp_MV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
MHK,2/26/2025,12:04:12,8.25,2.559,10.9,80.1,1.13,0.16,NA,NA,NA,98,0.05,64,NA,41.76787,-74.15556,382.1,724.9
MHK,2/26/2025,12:04:35,8.5,2.621,10.79,79.4,0.68,0.07,NA,NA,NA,99.6,0.05,65,NA,41.76789,-74.15556,383.8,724.8
MHK,2/26/2025,12:05:02,8.75,2.633,10.67,78.5,0.45,0.02,NA,NA,NA,100.8,0.05,66,NA,41.76793,-74.15553,381.4,724.9
MHK,2/26/2025,12:05:23,9,2.642,10.61,78.1,0.56,-0.02,NA,NA,NA,102.3,0.05,66,NA,41.76789,-74.15553,382.3,724.9
MHK,2/26/2025,12:05:47,9.25,2.638,10.6,78,0.49,0.01,NA,NA,NA,105.5,0.05,69,NA,41.76788,-74.15555,381.9,724.8
MHK,2/26/2025,12:06:17,9.5,2.674,10.64,78.4,0.21,0.16,NA,NA,NA,107,0.05,70,NA,41.7679,-74.15558,385.7,724.9
MHK,2/26/2025,12:06:38,9.75,2.724,10.64,78.5,0.43,0.04,NA,NA,NA,107,0.05,70,NA,41.76786,-74.15558,388.3,724.9
MHK,2/26/2025,12:06:59,10,2.778,10.62,78.5,18.86,0.95,NA,NA,NA,106.1,0.05,69,NA,41.76783,-74.15557,385.6,724.8
MHK,2/26/2025,12:07:19,10.25,2.853,10.57,78.2,0.4,0.02,NA,NA,NA,105.3,0.05,68,NA,41.76784,-74.15559,385.8,724.8
MHK,2/26/2025,12:07:40,10.5,2.919,10.49,77.8,0.36,0.04,NA,NA,NA,104.3,0.05,68,NA,41.76781,-74.15556,385.1,724.9
MHK,2/26/2025,12:08:03,10.75,3.02,10.29,76.5,0.25,-0.02,NA,NA,NA,103,0.05,67,NA,41.76783,-74.15556,387.8,724.9
MHK,2/26/2025,12:08:25,11,3.093,10.09,75.1,0.16,-0.09,NA,NA,NA,102.2,0.05,66,NA,41.76787,-74.15557,388.4,724.9
MHK,2/26/2025,12:08:46,11.25,3.147,9.93,74.1,0.15,-0.08,NA,NA,NA,101.8,0.05,66,NA,41.76784,-74.1556,388.4,724.9
MHK,2/26/2025,12:09:06,11.5,3.196,9.76,72.9,0.38,-0.09,NA,NA,NA,101.4,0.05,66,NA,41.76785,-74.1556,389.6,724.8
MHK,2/26/2025,12:09:28,11.75,3.249,9.53,71.3,0.21,-0.09,NA,NA,NA,101.6,0.05,66,NA,41.76783,-74.1556,392,724.8
MHK,2/26/2025,12:09:51,12,3.321,9.15,68.6,0.26,-0.03,NA,NA,NA,101.6,0.05,66,NA,41.76787,-74.15562,387.1,724.7
