lakeID,Date,Time,Depth_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,turbidity_Fnu,pH,orp_MV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
MHK,6/18/2024,12:11:26,3.75,20.657,8.71,97.1,0.25,-0.06,NA,7.68,NA,84.4,0.04,55,NA,41.76789,-74.15557,378.9,735
MHK,6/18/2024,12:11:55,4,19.597,9.39,102.5,0.23,-0.07,NA,7.67,NA,84.3,0.04,55,NA,41.76789,-74.15558,376.1,734.9
MHK,6/18/2024,12:12:29,4.25,18.48,10.2,108.9,0.24,-0.05,NA,7.66,NA,84.4,0.04,55,NA,41.76787,-74.15557,377.5,735
MHK,6/18/2024,12:13:26,4.5,17.168,11.33,117.7,0.32,0.04,NA,7.67,NA,84.5,0.04,55,NA,41.76797,-74.15555,366.9,735
MHK,6/18/2024,12:14:07,4.75,16.199,11.72,119.3,0.28,0.07,NA,7.69,NA,84.2,0.04,55,NA,41.76792,-74.1556,371.4,734.9
MHK,6/18/2024,12:14:37,5,15.441,11.93,119.4,0.27,0.09,NA,7.7,NA,84.3,0.04,55,NA,41.7679,-74.15557,374.3,734.9
MHK,6/18/2024,12:15:49,5.25,14.067,11.98,116.5,0.29,0.17,NA,7.66,NA,84.5,0.04,55,NA,41.7679,-74.15557,372.5,734.9
MHK,6/18/2024,12:15:56,5.5,13.876,12.03,116.5,0.3,0.15,NA,7.66,NA,84.4,0.04,55,NA,41.76791,-74.15558,369.8,734.9
MHK,6/18/2024,12:16:47,5.75,11.528,12.56,115.3,0.42,0.25,NA,7.68,NA,85,0.04,55,NA,41.76789,-74.15558,374,734.8
MHK,6/18/2024,12:17:14,6,10.807,12.6,113.8,0.47,0.28,NA,7.68,NA,84.9,0.04,55,NA,41.76791,-74.15557,372.6,735.1
MHK,6/18/2024,12:17:50,6.25,10.143,12.62,112.2,0.49,0.35,NA,7.67,NA,84.9,0.04,55,NA,41.76791,-74.1556,371.5,735
MHK,6/18/2024,12:18:27,6.5,9.394,12.66,110.6,0.52,0.41,NA,7.66,NA,84.7,0.04,55,NA,41.76796,-74.1556,364.5,734.9
MHK,6/18/2024,12:19:01,6.75,8.974,12.69,109.8,0.53,0.46,NA,7.66,NA,84.2,0.04,55,NA,41.76791,-74.15559,371.3,734.9
MHK,6/18/2024,12:19:35,7,8.57,12.76,109.2,0.53,0.5,NA,7.66,NA,84.1,0.04,55,NA,41.76789,-74.15557,376.5,735
MHK,6/18/2024,12:20:03,7.25,8.485,12.68,108.4,0.54,0.56,NA,7.65,NA,83.8,0.04,54,NA,41.76786,-74.15559,374.8,735.1
MHK,6/18/2024,12:20:30,7.5,8.206,12.68,107.6,0.62,0.59,NA,7.64,NA,83.8,0.04,54,NA,41.76788,-74.15558,374.4,735
MHK,6/18/2024,12:21:02,7.75,7.863,12.66,106.6,0.45,0.5,NA,7.62,NA,84,0.04,55,NA,41.7679,-74.15556,375.3,734.9
MHK,6/18/2024,12:21:41,8,7.713,12.53,105.1,0.95,0.79,NA,7.6,NA,84.2,0.04,55,NA,41.76791,-74.15558,374.1,734.9
MHK,6/18/2024,12:22:18,8.25,7.467,12.44,103.7,0.45,0.58,NA,7.57,NA,84.3,0.04,55,NA,41.7679,-74.15556,376.5,734.9
MHK,6/18/2024,12:22:51,8.5,7.263,12.32,102.2,0.42,0.62,NA,7.54,NA,84.4,0.04,55,NA,41.7679,-74.15555,375.7,734.9
MHK,6/18/2024,12:23:31,8.75,6.938,12.15,99.9,0.35,0.62,NA,7.5,NA,84.5,0.04,55,NA,41.76791,-74.15555,372.7,734.9
MHK,6/18/2024,12:24:03,9,6.787,11.93,97.8,0.35,0.59,NA,7.46,NA,84.4,0.04,55,NA,41.76791,-74.15556,371.8,734.9
MHK,6/18/2024,12:24:35,9.25,6.623,11.69,95.4,0.38,0.57,NA,7.41,NA,84.6,0.04,55,NA,41.76793,-74.15557,376.3,734.9
MHK,6/18/2024,12:25:07,9.5,6.44,11.35,92.3,0.29,0.61,NA,7.36,NA,84.6,0.04,55,NA,41.76791,-74.15557,375.4,734.8
MHK,6/18/2024,12:25:42,9.75,6.226,10.39,84,0.27,0.57,NA,7.26,NA,85,0.04,55,NA,41.76791,-74.15558,373.3,734.9
MHK,6/18/2024,12:26:10,10,6.143,8.64,69.7,0.22,0.55,NA,7.14,NA,85.6,0.04,56,NA,41.76788,-74.15554,376.7,734.8
MHK,6/18/2024,12:26:44,10.25,6.022,7.33,58.9,0.2,0.55,NA,6.99,NA,86.3,0.04,56,NA,41.7679,-74.15557,380.4,735
MHK,6/18/2024,12:27:16,10.5,5.921,6.56,52.6,0.19,0.55,NA,6.9,NA,86.2,0.04,56,NA,41.76791,-74.15555,379.1,734.9
MHK,6/18/2024,12:27:54,10.75,5.776,6.23,49.8,0.13,0.56,NA,6.84,NA,85.7,0.04,56,NA,41.76793,-74.15553,379.4,734.8
MHK,6/18/2024,12:28:24,11,5.716,5.84,46.6,0.16,0.55,NA,6.79,NA,85.8,0.04,56,NA,41.7679,-74.15557,380,734.8
MHK,6/18/2024,12:29:06,11.25,5.632,5.34,42.5,0.14,0.56,NA,6.75,NA,86.1,0.04,56,NA,41.76791,-74.15557,381.7,734.8
MHK,6/18/2024,12:29:36,11.5,5.601,4.96,39.5,0.15,0.56,NA,6.72,NA,86.1,0.04,56,NA,41.7679,-74.15556,380.3,734.8
MHK,6/18/2024,12:30:04,11.75,5.593,4.39,34.9,0.15,0.54,NA,6.68,NA,87,0.04,57,NA,41.76788,-74.15557,386,734.9
MHK,6/18/2024,12:30:34,12,5.599,3.44,27.4,0.2,0.63,NA,6.64,NA,87.7,0.04,57,NA,41.76786,-74.15557,389.8,734.9
